
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
8.94639194e-02, 0.00000000e+00, 0.00000000e+00, 9.46540851e-03, 1.52506933e-01, 2.34674634e+03, 2.25570999e-04, 2.48307304e-04, -2.77946913e-03, 3.08518641e+15, 7.40381889e-03, 3.78686097e-03, 1.16836352e-04, 1.10738445e-02, 3.10645415e-03, 7.96739012e-03, 4.21213990e-05, 2.82159029e-03, 3.57107697e+01
8.98394212e-02, 0.00000000e+00, 0.00000000e+00, 9.39604826e-03, 1.52695596e-01, 2.34374219e+03, 2.34517836e-04, 2.49048258e-04, -2.84369010e-03, 3.21152207e+15, 7.00571667e-03, 3.80286039e-03, 1.22135199e-04, 1.06864432e-02, 3.06523871e-03, 7.62120401e-03, 4.22950761e-05, 2.88598496e-03, 3.55212669e+01
9.02162343e-02, 0.00000000e+00, 0.00000000e+00, 9.32823028e-03, 1.52885720e-01, 2.34072583e+03, 2.43638642e-04, 2.49944365e-04, -2.90689245e-03, 3.34057724e+15, 6.62761461e-03, 3.82129662e-03, 1.27659790e-04, 1.03212530e-02, 3.02614504e-03, 7.29510654e-03, 4.24957216e-05, 2.94938823e-03, 3.53327332e+01
9.05943587e-02, 0.00000000e+00, 0.00000000e+00, 9.26192570e-03, 1.53077230e-01, 2.33769751e+03, 2.52930884e-04, 2.51000398e-04, -2.96902843e-03, 3.47232859e+15, 6.26864983e-03, 3.84224998e-03, 1.33422931e-04, 9.97747853e-03, 2.98916851e-03, 6.98830979e-03, 4.27242194e-05, 3.01175262e-03, 3.51451874e+01
9.09738019e-02, 0.00000000e+00, 0.00000000e+00, 9.19710379e-03, 1.53270125e-01, 2.33465845e+03, 2.62392074e-04, 2.52221071e-04, -3.03005404e-03, 3.60675408e+15, 5.92797482e-03, 3.86580196e-03, 1.39438416e-04, 9.65433847e-03, 2.95430003e-03, 6.70003798e-03, 4.29814754e-05, 3.07303551e-03, 3.49586067e+01
9.13545638e-02, 0.00000000e+00, 0.00000000e+00, 9.13373474e-03, 1.53464347e-01, 2.33160889e+03, 2.72019563e-04, 2.53611390e-04, -3.08992038e-03, 3.74382850e+15, 5.60476771e-03, 3.89203825e-03, 1.45720798e-04, 9.35108587e-03, 2.92152259e-03, 6.42956281e-03, 4.32684137e-05, 3.13318870e-03, 3.47730103e+01
9.17366445e-02, 0.00000000e+00, 0.00000000e+00, 9.07178782e-03, 1.53659865e-01, 2.32854956e+03, 2.81810702e-04, 2.55176448e-04, -3.14857624e-03, 3.88352500e+15, 5.29823732e-03, 3.92104639e-03, 1.52285545e-04, 9.06699803e-03, 2.89081293e-03, 6.17618486e-03, 4.35860129e-05, 3.19216214e-03, 3.45883827e+01
9.21200663e-02, 0.00000000e+00, 0.00000000e+00, 9.01123602e-03, 1.53856650e-01, 2.32548071e+03, 2.91763019e-04, 2.56921543e-04, -3.20597109e-03, 4.02582290e+15, 5.00759622e-03, 3.95291904e-03, 1.59149495e-04, 8.80136620e-03, 2.86214030e-03, 5.93922520e-03, 4.39352880e-05, 3.24990647e-03, 3.44047318e+01
9.25048143e-02, 0.00000000e+00, 0.00000000e+00, 8.95205047e-03, 1.54054686e-01, 2.32240332e+03, 3.01873341e-04, 2.58852204e-04, -3.26204905e-03, 4.17068812e+15, 4.73211380e-03, 3.98775004e-03, 1.66329890e-04, 8.55353288e-03, 2.83547398e-03, 5.71805937e-03, 4.43172648e-05, 3.30636697e-03, 3.42220535e+01
9.28909034e-02, 0.00000000e+00, 0.00000000e+00, 8.89420230e-03, 1.54253945e-01, 2.31931836e+03, 3.12139047e-04, 2.60974019e-04, -3.31675936e-03, 4.31809596e+15, 4.47106501e-03, 4.02563810e-03, 1.73845561e-04, 8.32285639e-03, 2.81077903e-03, 5.51207829e-03, 4.47330349e-05, 3.36149288e-03, 3.40403481e+01
9.32783410e-02, 0.00000000e+00, 0.00000000e+00, 8.83766264e-03, 1.54454321e-01, 2.31622437e+03, 3.22557229e-04, 2.63292954e-04, -3.37005057e-03, 4.46801717e+15, 4.22376255e-03, 4.06668568e-03, 1.81716328e-04, 8.10873136e-03, 2.78802100e-03, 5.32071153e-03, 4.51837222e-05, 3.41523415e-03, 3.38596039e+01
9.36671197e-02, 0.00000000e+00, 0.00000000e+00, 8.78240634e-03, 1.54655874e-01, 2.31312451e+03, 3.33124801e-04, 2.65815004e-04, -3.42187146e-03, 4.62041844e+15, 3.98955541e-03, 4.11099801e-03, 1.89962942e-04, 7.91059062e-03, 2.76716542e-03, 5.14342543e-03, 4.56704729e-05, 3.46754165e-03, 3.36798439e+01
9.40572545e-02, 0.00000000e+00, 0.00000000e+00, 8.72840360e-03, 1.54858515e-01, 2.31001733e+03, 3.43838939e-04, 2.68546544e-04, -3.47217615e-03, 4.77527080e+15, 3.76780680e-03, 4.15868638e-03, 1.98607828e-04, 7.72788562e-03, 2.74817809e-03, 4.97970777e-03, 4.61945165e-05, 3.51837068e-03, 3.35010452e+01
9.44487453e-02, 0.00000000e+00, 0.00000000e+00, 8.67563114e-03, 1.55062258e-01, 2.30690430e+03, 3.54696560e-04, 2.71494238e-04, -3.52092041e-03, 4.93254177e+15, 3.55791138e-03, 4.20986628e-03, 2.07674384e-04, 7.56010320e-03, 2.73102499e-03, 4.82907798e-03, 4.67571044e-05, 3.56767722e-03, 3.33232117e+01
9.48416069e-02, 0.00000000e+00, 0.00000000e+00, 8.62406194e-03, 1.55266985e-01, 2.30378613e+03, 3.65694636e-04, 2.74664839e-04, -3.56806233e-03, 5.09219913e+15, 3.35928798e-03, 4.26465506e-03, 2.17187495e-04, 7.40675535e-03, 2.71567539e-03, 4.69108019e-03, 4.73595428e-05, 3.61542194e-03, 3.31463470e+01
9.52358320e-02, 0.00000000e+00, 0.00000000e+00, 8.57367087e-03, 1.55472726e-01, 2.30066357e+03, 3.76830081e-04, 2.78065505e-04, -3.61356651e-03, 5.25420959e+15, 3.17137735e-03, 4.32317797e-03, 2.27173485e-04, 7.26738200e-03, 2.70209764e-03, 4.56528412e-03, 4.80032104e-05, 3.66156944e-03, 3.29704514e+01
9.56314281e-02, 0.00000000e+00, 0.00000000e+00, 8.52443185e-03, 1.55679420e-01, 2.29753613e+03, 3.88099812e-04, 2.81703629e-04, -3.65740224e-03, 5.41853987e+15, 2.99364305e-03, 4.38556494e-03, 2.37660191e-04, 7.14154821e-03, 2.69026565e-03, 4.45128325e-03, 4.86895042e-05, 3.70609155e-03, 3.27955132e+01
9.60283950e-02, 0.00000000e+00, 0.00000000e+00, 8.47632345e-03, 1.55887067e-01, 2.29440552e+03, 3.99500597e-04, 2.85586895e-04, -3.69954831e-03, 5.58515239e+15, 2.82557495e-03, 4.45195148e-03, 2.48676894e-04, 7.02884886e-03, 2.68015824e-03, 4.34869062e-03, 4.94199085e-05, 3.74896778e-03, 3.26215477e+01
9.64267552e-02, 0.00000000e+00, 0.00000000e+00, 8.42931587e-03, 1.56095594e-01, 2.29127124e+03, 4.11029643e-04, 2.89723423e-04, -3.73998587e-03, 5.75401869e+15, 2.66667502e-03, 4.52247774e-03, 2.60255038e-04, 6.92889653e-03, 2.67175236e-03, 4.25714487e-03, 5.01959912e-05, 3.79018183e-03, 3.24485245e+01
9.68264937e-02, 0.00000000e+00, 0.00000000e+00, 8.38339143e-03, 1.56305015e-01, 2.28813428e+03, 4.22683428e-04, 2.94121477e-04, -3.77869490e-03, 5.92509690e+15, 2.51648109e-03, 4.59728949e-03, 2.72426987e-04, 6.84134290e-03, 2.66502611e-03, 4.17631771e-03, 5.10193349e-05, 3.82971461e-03, 3.22764740e+01
9.72276255e-02, 0.00000000e+00, 0.00000000e+00, 8.33852496e-03, 1.56515226e-01, 2.28499512e+03, 4.34459071e-04, 2.98789877e-04, -3.81565862e-03, 6.09835695e+15, 2.37454125e-03, 4.67654178e-03, 2.85227725e-04, 6.76585501e-03, 2.65995529e-03, 4.10589995e-03, 5.18916240e-05, 3.86755005e-03, 3.21053810e+01
9.76301506e-02, 0.00000000e+00, 0.00000000e+00, 8.29469226e-03, 1.56726301e-01, 2.28185449e+03, 4.46353428e-04, 3.03737674e-04, -3.85085982e-03, 6.27376127e+15, 2.24042777e-03, 4.76039434e-03, 2.98693776e-04, 6.70212880e-03, 2.65651755e-03, 4.04561125e-03, 5.28146120e-05, 3.90367419e-03, 3.19352398e+01
9.80340838e-02, 0.00000000e+00, 0.00000000e+00, 8.25187284e-03, 1.56938091e-01, 2.27871191e+03, 4.58363269e-04, 3.08974384e-04, -3.88428429e-03, 6.45127281e+15, 2.11373251e-03, 4.84901341e-03, 3.12863674e-04, 6.64988160e-03, 2.65468983e-03, 3.99519224e-03, 5.37901251e-05, 3.93807469e-03, 3.17660542e+01
9.84394178e-02, 0.00000000e+00, 0.00000000e+00, 8.21004156e-03, 1.57150626e-01, 2.27556885e+03, 4.70485538e-04, 3.14509787e-04, -3.91592225e-03, 6.63085666e+15, 1.99406687e-03, 4.94257221e-03, 3.27778253e-04, 6.60886057e-03, 2.65445164e-03, 3.95440962e-03, 5.48200514e-05, 3.97074223e-03, 3.15978107e+01
9.88461673e-02, 0.00000000e+00, 0.00000000e+00, 8.16917978e-03, 1.57363936e-01, 2.27242578e+03, 4.82717238e-04, 3.20354389e-04, -3.94576881e-03, 6.81247741e+15, 1.88105833e-03, 5.04125422e-03, 3.43480555e-04, 6.57883193e-03, 2.65578437e-03, 3.92304780e-03, 5.59063992e-05, 4.00167517e-03, 3.14305286e+01
9.92543325e-02, 0.00000000e+00, 0.00000000e+00, 8.12926423e-03, 1.57577857e-01, 2.26928198e+03, 4.95055108e-04, 3.26518784e-04, -3.97382211e-03, 6.99609746e+15, 1.77435391e-03, 5.14524709e-03, 3.60015751e-04, 6.55958522e-03, 2.65867170e-03, 3.90091306e-03, 5.70512275e-05, 4.03087307e-03, 3.12641850e+01
9.96639132e-02, 0.00000000e+00, 0.00000000e+00, 8.09027720e-03, 1.57792479e-01, 2.26613940e+03, 5.07496123e-04, 3.33014119e-04, -4.00008867e-03, 7.18167870e+15, 1.67361891e-03, 5.25474781e-03, 3.77431512e-04, 6.55093510e-03, 2.66310247e-03, 3.88783216e-03, 5.82566900e-05, 4.05834476e-03, 3.10987873e+01
1.00074925e-01, 0.00000000e+00, 0.00000000e+00, 8.05219542e-03, 1.58007711e-01, 2.26299780e+03, 5.20037429e-04, 3.39852209e-04, -4.02458105e-03, 7.36919000e+15, 1.57853006e-03, 5.36996406e-03, 3.95778537e-04, 6.55271625e-03, 2.66906759e-03, 3.88364797e-03, 5.95250531e-05, 4.08410607e-03, 3.09343281e+01
1.00487359e-01, 0.00000000e+00, 0.00000000e+00, 8.01499933e-03, 1.58223510e-01, 2.25985693e+03, 5.32675418e-04, 3.47044959e-04, -4.04731743e-03, 7.55858571e+15, 1.48878584e-03, 5.49110724e-03, 4.15109185e-04, 6.56478386e-03, 2.67656124e-03, 3.88822285e-03, 6.08586233e-05, 4.10817564e-03, 3.07708111e+01
1.00901239e-01, 0.00000000e+00, 0.00000000e+00, 7.97867123e-03, 1.58439919e-01, 2.25671802e+03, 5.45407762e-04, 3.54605319e-04, -4.06832155e-03, 7.74984006e+15, 1.40409346e-03, 5.61840506e-03, 4.35480091e-04, 6.58701919e-03, 2.68558087e-03, 3.90143786e-03, 6.22598964e-05, 4.13058139e-03, 3.06082191e+01
1.01316549e-01, 0.00000000e+00, 0.00000000e+00, 7.94319063e-03, 1.58656836e-01, 2.25358130e+03, 5.58230910e-04, 3.62546038e-04, -4.08762041e-03, 7.94290690e+15, 1.32418179e-03, 5.75208524e-03, 4.56949143e-04, 6.61931792e-03, 2.69612554e-03, 3.92319262e-03, 6.37313497e-05, 4.15135222e-03, 3.04465675e+01
1.01733312e-01, 0.00000000e+00, 0.00000000e+00, 7.90853798e-03, 1.58874273e-01, 2.25044727e+03, 5.71142242e-04, 3.70881113e-04, -4.10524569e-03, 8.13775507e+15, 1.24878658e-03, 5.89239271e-03, 4.79578797e-04, 6.66160136e-03, 2.70819617e-03, 3.95340472e-03, 6.52756789e-05, 4.17052163e-03, 3.02858410e+01
1.02151528e-01, 0.00000000e+00, 0.00000000e+00, 7.87469838e-03, 1.59092218e-01, 2.24731592e+03, 5.84138732e-04, 3.79624544e-04, -4.12124442e-03, 8.33434753e+15, 1.17766100e-03, 6.03957986e-03, 5.03433926e-04, 6.71380712e-03, 2.72180489e-03, 3.99200199e-03, 6.68956054e-05, 4.18814039e-03, 3.01260433e+01
1.02571189e-01, 0.00000000e+00, 0.00000000e+00, 7.84165133e-03, 1.59310624e-01, 2.24418799e+03, 5.97217237e-04, 3.88791057e-04, -4.13566409e-03, 8.53264563e+15, 1.11057051e-03, 6.19390560e-03, 5.28582488e-04, 6.77589234e-03, 2.73696333e-03, 4.03892994e-03, 6.85939885e-05, 4.20425832e-03, 2.99671688e+01
1.02992319e-01, 0.00000000e+00, 0.00000000e+00, 7.80938240e-03, 1.59529448e-01, 2.24106299e+03, 6.10375020e-04, 3.98395874e-04, -4.14853031e-03, 8.73261287e+15, 1.04729133e-03, 6.35564141e-03, 5.55096602e-04, 6.84783515e-03, 2.75366846e-03, 4.09416761e-03, 7.03737896e-05, 4.21890430e-03, 2.98092117e+01
1.03414916e-01, 0.00000000e+00, 0.00000000e+00, 7.77787250e-03, 1.59748718e-01, 2.23794214e+03, 6.23609405e-04, 4.08455031e-04, -4.15986497e-03, 8.93421756e+15, 9.87611944e-04, 6.52507273e-03, 5.83051995e-04, 6.92963228e-03, 2.77191587e-03, 4.15771687e-03, 7.22381010e-05, 4.23210347e-03, 2.96521626e+01
1.03838980e-01, 0.00000000e+00, 0.00000000e+00, 7.74710532e-03, 1.59968346e-01, 2.23482568e+03, 6.36917364e-04, 4.18984797e-04, -4.16968623e-03, 9.13742052e+15, 9.31333168e-04, 6.70248922e-03, 6.12527248e-04, 7.02129537e-03, 2.79169809e-03, 4.22959728e-03, 7.41901094e-05, 4.24387679e-03, 2.94960403e+01
1.04264520e-01, 0.00000000e+00, 0.00000000e+00, 7.71706365e-03, 1.60188332e-01, 2.23171362e+03, 6.50296221e-04, 4.30002139e-04, -4.17800993e-03, 9.34218630e+15, 8.78265011e-04, 6.88819494e-03, 6.43605657e-04, 7.12285377e-03, 2.81300582e-03, 4.30984842e-03, 7.62331110e-05, 4.25424287e-03, 2.93408165e+01
1.04691543e-01, 0.00000000e+00, 0.00000000e+00, 7.68772885e-03, 1.60408661e-01, 2.22860620e+03, 6.63743122e-04, 4.41524666e-04, -4.18484863e-03, 9.54848002e+15, 8.28227960e-04, 7.08250329e-03, 6.76374242e-04, 7.23435637e-03, 2.83582788e-03, 4.39852895e-03, 7.83705182e-05, 4.26321896e-03, 2.91865005e+01
1.05120055e-01, 0.00000000e+00, 0.00000000e+00, 7.65908789e-03, 1.60629317e-01, 2.22550439e+03, 6.77255739e-04, 4.53570596e-04, -4.19021538e-03, 9.75626947e+15, 7.81051524e-04, 7.28574116e-03, 7.10924971e-04, 7.35586789e-03, 2.86015309e-03, 4.49571479e-03, 8.06059179e-05, 4.27082134e-03, 2.90330925e+01
1.05550051e-01, 0.00000000e+00, 0.00000000e+00, 7.63112260e-03, 1.60850242e-01, 2.22240796e+03, 6.90830988e-04, 4.66158206e-04, -4.19412134e-03, 9.96551491e+15, 7.36576098e-04, 7.49823730e-03, 7.47352140e-04, 7.48746144e-03, 2.88596842e-03, 4.60149348e-03, 8.29428755e-05, 4.27706353e-03, 2.88805771e+01
1.05981551e-01, 0.00000000e+00, 0.00000000e+00, 7.60381762e-03, 1.61071450e-01, 2.21931738e+03, 7.04466598e-04, 4.79307317e-04, -4.19657864e-03, 1.01761916e+16, 6.94648013e-04, 7.72034656e-03, 7.85757031e-04, 7.62923714e-03, 2.91326083e-03, 4.71597631e-03, 8.53852544e-05, 4.28196369e-03, 2.87289581e+01
1.06414549e-01, 0.00000000e+00, 0.00000000e+00, 7.57715665e-03, 1.61292866e-01, 2.21623267e+03, 7.18159892e-04, 4.93037223e-04, -4.19759843e-03, 1.03882524e+16, 6.55124255e-04, 7.95241725e-03, 8.26243253e-04, 7.78129790e-03, 2.94201542e-03, 4.83928248e-03, 8.79368527e-05, 4.28553531e-03, 2.85782280e+01
1.06849059e-01, 0.00000000e+00, 0.00000000e+00, 7.55112572e-03, 1.61514506e-01, 2.21315405e+03, 7.31908483e-04, 5.07368648e-04, -4.19719238e-03, 1.06016747e+16, 6.17867860e-04, 8.19482189e-03, 8.68920994e-04, 7.94376899e-03, 2.97221844e-03, 4.97155078e-03, 9.06017449e-05, 4.28779423e-03, 2.84283848e+01
1.07285075e-01, 0.00000000e+00, 0.00000000e+00, 7.52570992e-03, 1.61736369e-01, 2.21008276e+03, 7.45709753e-04, 5.22322196e-04, -4.19537257e-03, 1.08164209e+16, 5.82751061e-04, 8.44793301e-03, 9.13903292e-04, 8.11678078e-03, 3.00385314e-03, 5.11292880e-03, 9.33839474e-05, 4.28875629e-03, 2.82794247e+01
1.07722610e-01, 0.00000000e+00, 0.00000000e+00, 7.50089344e-03, 1.61958352e-01, 2.20701831e+03, 7.59561313e-04, 5.37919346e-04, -4.19215206e-03, 1.10324589e+16, 5.49651333e-04, 8.71214271e-03, 9.61309765e-04, 8.30048416e-03, 3.03690275e-03, 5.26358187e-03, 9.62877384e-05, 4.28843964e-03, 2.81313381e+01
1.08161673e-01, 0.00000000e+00, 0.00000000e+00, 7.47666368e-03, 1.62180513e-01, 2.20396094e+03, 7.73461070e-04, 5.54182217e-04, -4.18754295e-03, 1.12497584e+16, 5.18453598e-04, 8.98784865e-03, 1.01126474e-03, 8.49503744e-03, 3.07135098e-03, 5.42368554e-03, 9.93174399e-05, 4.28686058e-03, 2.79841232e+01
1.08602256e-01, 0.00000000e+00, 0.00000000e+00, 7.45300716e-03, 1.62402794e-01, 2.20091138e+03, 7.87406287e-04, 5.71132579e-04, -4.18155920e-03, 1.14682832e+16, 4.89050115e-04, 9.27544944e-03, 1.06389588e-03, 8.70060455e-03, 3.10717663e-03, 5.59342699e-03, 1.02477410e-04, 4.28403635e-03, 2.78377743e+01
1.09044380e-01, 0.00000000e+00, 0.00000000e+00, 7.42991036e-03, 1.62625179e-01, 2.19786914e+03, 8.01395159e-04, 5.88794006e-04, -4.17423993e-03, 1.16880094e+16, 4.61337040e-04, 9.57537442e-03, 1.11933926e-03, 8.91737174e-03, 3.14438087e-03, 5.77299111e-03, 1.05772277e-04, 4.28001210e-03, 2.76922874e+01
1.09488040e-01, 0.00000000e+00, 0.00000000e+00, 7.40735931e-03, 1.62847653e-01, 2.19483496e+03, 8.15425243e-04, 6.07189140e-04, -4.16563032e-03, 1.19088985e+16, 4.35217924e-04, 9.88803711e-03, 1.17773318e-03, 9.14552249e-03, 3.18296510e-03, 5.96255809e-03, 1.09206565e-04, 4.27483674e-03, 2.75476608e+01
1.09933242e-01, 0.00000000e+00, 0.00000000e+00, 7.38534424e-03, 1.63070202e-01, 2.19180859e+03, 8.29494151e-04, 6.26341731e-04, -4.15574946e-03, 1.21309215e+16, 4.10601177e-04, 1.02138761e-02, 1.23922259e-03, 9.38525517e-03, 3.22290976e-03, 6.16234541e-03, 1.12784990e-04, 4.26853495e-03, 2.74038830e+01
1.10379994e-01, 0.00000000e+00, 0.00000000e+00, 7.36385118e-03, 1.63292810e-01, 2.18879102e+03, 8.43600312e-04, 6.46276108e-04, -4.14461456e-03, 1.23540557e+16, 3.87400272e-04, 1.05533376e-02, 1.30395882e-03, 9.63677838e-03, 3.26419505e-03, 6.37258356e-03, 1.16512412e-04, 4.26112674e-03, 2.72609577e+01
1.10828303e-01, 0.00000000e+00, 0.00000000e+00, 7.34286755e-03, 1.63515419e-01, 2.18578223e+03, 8.57741223e-04, 6.67016255e-04, -4.13223868e-03, 1.25782648e+16, 3.65533895e-04, 1.09068612e-02, 1.37209659e-03, 9.90029890e-03, 3.30679491e-03, 6.59350445e-03, 1.20393648e-04, 4.25263261e-03, 2.71188660e+01
1.11278176e-01, 0.00000000e+00, 0.00000000e+00, 7.32238078e-03, 1.63738012e-01, 2.18278174e+03, 8.71914730e-04, 6.88586792e-04, -4.11863811e-03, 1.28035198e+16, 3.44925007e-04, 1.12749068e-02, 1.44379691e-03, 1.01760365e-02, 3.35068256e-03, 6.82535255e-03, 1.24433587e-04, 4.24307166e-03, 2.69776096e+01
1.11729607e-01, 0.00000000e+00, 0.00000000e+00, 7.30238203e-03, 1.63960665e-01, 2.17979053e+03, 8.86119262e-04, 7.11012864e-04, -4.10382869e-03, 1.30297937e+16, 3.25501285e-04, 1.16579412e-02, 1.51922693e-03, 1.04642147e-02, 3.39583075e-03, 7.06838397e-03, 1.28637330e-04, 4.23246622e-03, 2.68371887e+01
1.12182617e-01, 0.00000000e+00, 0.00000000e+00, 7.28285545e-03, 1.64183229e-01, 2.17680811e+03, 9.00352665e-04, 7.34319328e-04, -4.08782577e-03, 1.32570565e+16, 3.07194015e-04, 1.20564215e-02, 1.59855827e-03, 1.07650580e-02, 3.44220805e-03, 7.32285017e-03, 1.33009875e-04, 4.22083540e-03, 2.66975842e+01
1.12637199e-01, 0.00000000e+00, 0.00000000e+00, 7.26379361e-03, 1.64405748e-01, 2.17383496e+03, 9.14612960e-04, 7.58531387e-04, -4.07064613e-03, 1.34852825e+16, 2.89938878e-04, 1.24708312e-02, 1.68196845e-03, 1.10788010e-02, 3.48978350e-03, 7.58901751e-03, 1.37556359e-04, 4.20820247e-03, 2.65587997e+01
1.13093369e-01, 0.00000000e+00, 0.00000000e+00, 7.24518253e-03, 1.64628237e-01, 2.17087183e+03, 9.28898749e-04, 7.83675117e-04, -4.05230979e-03, 1.37144458e+16, 2.73674872e-04, 1.29016470e-02, 1.76964176e-03, 1.14056794e-02, 3.53852427e-03, 7.86715653e-03, 1.42281962e-04, 4.19459166e-03, 2.64208317e+01
1.13551117e-01, 0.00000000e+00, 0.00000000e+00, 7.22701242e-03, 1.64850622e-01, 2.16791821e+03, 9.43207531e-04, 8.09775025e-04, -4.03283490e-03, 1.39445143e+16, 2.58344924e-04, 1.33493384e-02, 1.86176354e-03, 1.17459195e-02, 3.58839473e-03, 8.15752521e-03, 1.47191808e-04, 4.18002671e-03, 2.62836666e+01
1.14010468e-01, 0.00000000e+00, 0.00000000e+00, 7.20927026e-03, 1.65072888e-01, 2.16497437e+03, 9.57538141e-04, 8.36857536e-04, -4.01224289e-03, 1.41754687e+16, 2.43894465e-04, 1.38144037e-02, 1.95853063e-03, 1.20997680e-02, 3.63936159e-03, 8.46040621e-03, 1.52291235e-04, 4.16453416e-03, 2.61472988e+01
1.14471413e-01, 0.00000000e+00, 0.00000000e+00, 7.19194952e-03, 1.65295064e-01, 2.16204053e+03, 9.71888658e-04, 8.64947913e-04, -3.99055798e-03, 1.44072767e+16, 2.30272984e-04, 1.42973205e-02, 2.06014025e-03, 1.24674533e-02, 3.69138853e-03, 8.77606589e-03, 1.57585397e-04, 4.14814334e-03, 2.60117340e+01
1.14933960e-01, 0.00000000e+00, 0.00000000e+00, 7.17503857e-03, 1.65517122e-01, 2.15911719e+03, 9.86257219e-04, 8.94071360e-04, -3.96780344e-03, 1.46399136e+16, 2.17432258e-04, 1.47985751e-02, 2.16679624e-03, 1.28492117e-02, 3.74443922e-03, 9.10477061e-03, 1.63079501e-04, 4.13088268e-03, 2.58769474e+01
1.15398124e-01, 0.00000000e+00, 0.00000000e+00, 7.15852762e-03, 1.65739000e-01, 2.15620410e+03, 1.00064254e-03, 9.24254011e-04, -3.94400535e-03, 1.48733601e+16, 2.05326854e-04, 1.53186638e-02, 2.27870978e-03, 1.32452808e-02, 3.79847852e-03, 9.44680348e-03, 1.68778963e-04, 4.11278429e-03, 2.57429409e+01
1.15863897e-01, 0.00000000e+00, 0.00000000e+00, 7.14240642e-03, 1.65960699e-01, 2.15330103e+03, 1.01504254e-03, 9.55520489e-04, -3.91919166e-03, 1.51075807e+16, 1.93914369e-04, 1.58580616e-02, 2.39609228e-03, 1.36558833e-02, 3.85346753e-03, 9.80241783e-03, 1.74688859e-04, 4.09388030e-03, 2.56097126e+01
1.16331294e-01, 0.00000000e+00, 0.00000000e+00, 7.12666754e-03, 1.66182250e-01, 2.15040894e+03, 1.02945603e-03, 9.87896463e-04, -3.89339146e-03, 1.53425606e+16, 1.83154450e-04, 1.64172687e-02, 2.51916470e-03, 1.40812593e-02, 3.90936993e-03, 1.01718884e-02, 1.80814517e-04, 4.07420564e-03, 2.54772472e+01
1.16800316e-01, 0.00000000e+00, 0.00000000e+00, 7.11130211e-03, 1.66403621e-01, 2.14752759e+03, 1.04388152e-03, 1.02140673e-03, -3.86663503e-03, 1.55782748e+16, 1.73009190e-04, 1.69967655e-02, 2.64815078e-03, 1.45216249e-02, 3.96615034e-03, 1.05554741e-02, 1.87161175e-04, 4.05379618e-03, 2.53455486e+01
1.17270976e-01, 0.00000000e+00, 0.00000000e+00, 7.09629897e-03, 1.66624755e-01, 2.14465698e+03, 1.05831726e-03, 1.05607579e-03, -3.83895310e-03, 1.58146934e+16, 1.63442950e-04, 1.75970290e-02, 2.78327800e-03, 1.49771953e-02, 4.02376894e-03, 1.09534273e-02, 1.93733926e-04, 4.03268682e-03, 2.52145958e+01
1.17743269e-01, 0.00000000e+00, 0.00000000e+00, 7.08165159e-03, 1.66845679e-01, 2.14179688e+03, 1.07276195e-03, 1.09192787e-03, -3.81039456e-03, 1.60517960e+16, 1.54422130e-04, 1.82185471e-02, 2.92477896e-03, 1.54481893e-02, 4.08220571e-03, 1.13659827e-02, 2.00537950e-04, 4.01093205e-03, 2.50843906e+01
1.18217207e-01, 0.00000000e+00, 0.00000000e+00, 7.06735067e-03, 1.67066395e-01, 2.13894824e+03, 1.08721410e-03, 1.12898729e-03, -3.78100644e-03, 1.62895622e+16, 1.45914950e-04, 1.88617874e-02, 3.07289208e-03, 1.59348119e-02, 4.14144108e-03, 1.17933704e-02, 2.07578356e-04, 3.98858497e-03, 2.49549217e+01
1.18692800e-01, 0.00000000e+00, 0.00000000e+00, 7.05338921e-03, 1.67286828e-01, 2.13611084e+03, 1.10167242e-03, 1.16727792e-03, -3.75081552e-03, 1.65279694e+16, 1.37891606e-04, 1.95272360e-02, 3.22785974e-03, 1.64372679e-02, 4.20143222e-03, 1.22358380e-02, 2.14860222e-04, 3.96567583e-03, 2.48261871e+01
1.19170040e-01, 0.00000000e+00, 0.00000000e+00, 7.03975838e-03, 1.67506993e-01, 2.13328418e+03, 1.11613539e-03, 1.20682176e-03, -3.71984695e-03, 1.67669875e+16, 1.30324188e-04, 2.02153362e-02, 3.38992174e-03, 1.69557370e-02, 4.26213304e-03, 1.26936035e-02, 2.22388349e-04, 3.94223537e-03, 2.46981735e+01
1.19648948e-01, 0.00000000e+00, 0.00000000e+00, 7.02645350e-03, 1.67726934e-01, 2.13046899e+03, 1.13060197e-03, 1.24764349e-03, -3.68812517e-03, 1.70066102e+16, 1.23186095e-04, 2.09265724e-02, 3.55933397e-03, 1.74904261e-02, 4.32350114e-03, 1.31669231e-02, 2.30167891e-04, 3.91829293e-03, 2.45708790e+01
