
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Scalar 0, Scalar 1, Scalar 2, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 12, User Defined Memory 13, User Defined Memory 14, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
2.81156413e-02, 0.00000000e+00, 0.00000000e+00, 2.39920989e-01, 2.57800043e-01, 1.68808256e-05, 8.42078143e-11, 1.26980987e-04, 1.64107764e+03, 2.21201581e-08, 4.35149414e-04, 3.82490972e-09, 2.21437269e-08, 6.25221372e-01, 6.25221372e-01, 0.00000000e+00, 1.42448053e-10, 2.23684404e-03, 8.73522854e+00, 8.22448158e-07, 4.32912789e-10, 7.47828743e-10, 4.35159177e-01, 1.13960992e-08, 1.28813629e+02
2.82776095e-02, 0.00000000e+00, 0.00000000e+00, 2.37080172e-01, 2.55582482e-01, 1.72300915e-05, 8.80281542e-11, 1.31469118e-04, 1.65147302e+03, 3.05916288e-08, 4.40331933e-04, 4.04905620e-09, 2.30875781e-08, 6.18588209e-01, 6.18588269e-01, 0.00000000e+00, 1.47955148e-10, 2.26216414e-03, 8.76330280e+00, 8.29635837e-07, 4.38068248e-10, 7.86523457e-10, 4.40341473e-01, 1.18366676e-08, 1.28201355e+02
2.84401402e-02, 0.00000000e+00, 0.00000000e+00, 2.34261036e-01, 2.53406793e-01, 1.75793903e-05, 9.20899745e-11, 1.36057628e-04, 1.66182739e+03, 4.20690576e-08, 4.45434038e-04, 4.28414015e-09, 2.40902196e-08, 6.12022698e-01, 6.12022698e-01, 0.00000000e+00, 1.53574251e-10, 2.28662975e-03, 8.79488373e+00, 8.36608933e-07, 4.43143605e-10, 8.27109159e-10, 4.45443094e-01, 1.22861916e-08, 1.27586426e+02
2.86032353e-02, 0.00000000e+00, 0.00000000e+00, 2.31462508e-01, 2.51271605e-01, 1.79287708e-05, 9.64334307e-11, 1.40748190e-04, 1.67214062e+03, 5.75398680e-08, 4.50458901e-04, 4.53083127e-09, 2.51617074e-08, 6.05524421e-01, 6.05524421e-01, 0.00000000e+00, 1.59306721e-10, 2.31028232e-03, 8.83066082e+00, 8.43366024e-07, 4.48141857e-10, 8.69827876e-10, 4.50467348e-01, 1.27447759e-08, 1.26970238e+02
2.87669003e-02, 0.00000000e+00, 0.00000000e+00, 2.28690088e-01, 2.49179825e-01, 1.82781314e-05, 1.01106505e-10, 1.45541460e-04, 1.68239648e+03, 7.82322829e-08, 4.55413596e-04, 4.78996220e-09, 2.63142432e-08, 5.99104941e-01, 5.99104941e-01, 0.00000000e+00, 1.65157166e-10, 2.33301567e-03, 8.87142372e+00, 8.49948890e-07, 4.53070137e-10, 9.14920473e-10, 4.55421180e-01, 1.32127935e-08, 1.26352951e+02
2.89311334e-02, 0.00000000e+00, 0.00000000e+00, 2.25949109e-01, 2.47134328e-01, 1.86273610e-05, 1.06167221e-10, 1.50438034e-04, 1.69257581e+03, 1.05707585e-07, 4.60305193e-04, 5.06247400e-09, 2.75625140e-08, 5.92776179e-01, 5.92776179e-01, 0.00000000e+00, 1.71130582e-10, 2.35475949e-03, 8.91806412e+00, 8.56400106e-07, 4.57935412e-10, 9.62692925e-10, 4.60311711e-01, 1.36906397e-08, 1.25735191e+02
2.90959403e-02, 0.00000000e+00, 0.00000000e+00, 2.23229647e-01, 2.45127335e-01, 1.89767361e-05, 1.11688006e-10, 1.55441900e-04, 1.70270813e+03, 1.42094748e-07, 4.65130550e-04, 5.34928990e-09, 2.89243722e-08, 5.86518705e-01, 5.86518705e-01, 0.00000000e+00, 1.77224888e-10, 2.37569003e-03, 8.97157860e+00, 8.62662205e-07, 4.62734656e-10, 1.01362307e-09, 4.65135783e-01, 1.41781520e-08, 1.25118324e+02
2.92613190e-02, 0.00000000e+00, 0.00000000e+00, 2.20523283e-01, 2.43152052e-01, 1.93265005e-05, 1.17755555e-10, 1.60557029e-04, 1.71281958e+03, 1.90174646e-07, 4.69886552e-04, 5.65145575e-09, 3.04211980e-08, 5.80315411e-01, 5.80315411e-01, 0.00000000e+00, 1.83437973e-10, 2.39597168e-03, 9.03307915e+00, 8.68683344e-07, 4.67464734e-10, 1.06827058e-09, 4.69890416e-01, 1.46751606e-08, 1.24502777e+02
2.94272732e-02, 0.00000000e+00, 0.00000000e+00, 2.17829213e-01, 2.41206929e-01, 1.96767469e-05, 1.24473015e-10, 1.65786434e-04, 1.72291357e+03, 2.53450480e-07, 4.74575267e-04, 5.97025496e-09, 3.20785922e-08, 5.74163914e-01, 5.74163973e-01, 0.00000000e+00, 1.89771934e-10, 2.41565425e-03, 9.10378742e+00, 8.74462728e-07, 4.72127781e-10, 1.12724674e-09, 4.74577636e-01, 1.51818291e-08, 1.23888245e+02
2.95938067e-02, 0.00000000e+00, 0.00000000e+00, 2.15148181e-01, 2.39291579e-01, 2.00275281e-05, 1.31963648e-10, 1.71133172e-04, 1.73298926e+03, 3.36378832e-07, 4.79200215e-04, 6.30717256e-09, 3.39271367e-08, 5.68065166e-01, 5.68065166e-01, 0.00000000e+00, 1.96230129e-10, 2.43476150e-03, 9.18503571e+00, 8.80010759e-07, 4.76727158e-10, 1.19125976e-09, 4.79200959e-01, 1.56984346e-08, 1.23273682e+02
2.97609176e-02, 0.00000000e+00, 0.00000000e+00, 2.12483168e-01, 2.37407476e-01, 2.03788441e-05, 1.40373768e-10, 1.76600079e-04, 1.74303687e+03, 4.44486261e-07, 4.83767129e-04, 6.66393563e-09, 3.60031827e-08, 5.62025785e-01, 5.62025785e-01, 0.00000000e+00, 2.02818567e-10, 2.45325756e-03, 9.27824116e+00, 8.85358872e-07, 4.81268747e-10, 1.26110744e-09, 4.83766168e-01, 1.62254530e-08, 1.22658302e+02
2.99286116e-02, 0.00000000e+00, 0.00000000e+00, 2.09840193e-01, 2.35558286e-01, 2.07306075e-05, 1.49876875e-10, 1.82189717e-04, 1.75303516e+03, 5.84491602e-07, 4.88284801e-04, 7.04255720e-09, 3.83498815e-08, 5.56058824e-01, 5.56058884e-01, 0.00000000e+00, 2.09546727e-10, 2.47104862e-03, 9.38489914e+00, 8.90564309e-07, 4.85761431e-10, 1.33768596e-09, 4.88282084e-01, 1.67636465e-08, 1.22042458e+02
3.00968904e-02, 0.00000000e+00, 0.00000000e+00, 2.07215711e-01, 2.33741060e-01, 2.10830058e-05, 1.60680275e-10, 1.87907382e-04, 1.76299500e+03, 7.65238156e-07, 4.92754392e-04, 7.44512318e-09, 4.10182182e-08, 5.50158322e-01, 5.50158322e-01, 0.00000000e+00, 2.16418231e-10, 2.48822570e-03, 9.50655746e+00, 8.95614050e-07, 4.90206209e-10, 1.42212198e-09, 4.92749989e-01, 1.73133010e-08, 1.21426956e+02
3.02657522e-02, 0.00000000e+00, 0.00000000e+00, 2.04606667e-01, 2.31952786e-01, 2.14362171e-05, 1.73028536e-10, 1.93758824e-04, 1.77292554e+03, 9.97745701e-07, 4.97176778e-04, 7.87394416e-09, 4.40681909e-08, 5.44317424e-01, 5.44317484e-01, 0.00000000e+00, 2.23437241e-10, 2.50487030e-03, 9.64477825e+00, 9.00498435e-07, 4.94604135e-10, 1.51569646e-09, 4.97170717e-01, 1.78747559e-08, 1.20811127e+02
3.04352045e-02, 0.00000000e+00, 0.00000000e+00, 2.02027082e-01, 2.30202362e-01, 2.17899560e-05, 1.87205709e-10, 1.99746413e-04, 1.78277869e+03, 1.29389923e-06, 5.01567614e-04, 8.33192537e-09, 4.75702500e-08, 5.38565576e-01, 5.38565636e-01, 0.00000000e+00, 2.30622355e-10, 2.52073980e-03, 9.80111980e+00, 9.05342688e-07, 4.98970698e-10, 1.61967728e-09, 5.01559913e-01, 1.84494997e-08, 1.20194244e+02
3.06052454e-02, 0.00000000e+00, 0.00000000e+00, 1.99481413e-01, 2.28492767e-01, 2.21442042e-05, 2.03546999e-10, 2.05875418e-04, 1.79253503e+03, 1.66857205e-06, 5.05936507e-04, 8.82211637e-09, 5.16068717e-08, 5.32914758e-01, 5.32914817e-01, 0.00000000e+00, 2.37988101e-10, 2.53577577e-03, 9.97708321e+00, 9.10206779e-07, 5.03315445e-10, 1.73558790e-09, 5.05927205e-01, 1.90386995e-08, 1.19577919e+02
3.07758767e-02, 0.00000000e+00, 0.00000000e+00, 1.96957856e-01, 2.26816550e-01, 2.24993910e-05, 2.22447991e-10, 2.12156083e-04, 1.80222388e+03, 2.14154056e-06, 5.10280603e-04, 9.34754851e-09, 5.62742883e-08, 5.27344584e-01, 5.27344704e-01, 0.00000000e+00, 2.45539228e-10, 2.55024061e-03, 1.01740704e+01, 9.15030171e-07, 5.07635767e-10, 1.86530213e-09, 5.10269940e-01, 1.96427266e-08, 1.18963623e+02
3.09471041e-02, 0.00000000e+00, 0.00000000e+00, 1.94457769e-01, 2.25172400e-01, 2.28556055e-05, 2.44366499e-10, 2.18596455e-04, 1.81184863e+03, 2.73592741e-06, 5.14601823e-04, 9.91158711e-09, 6.16842044e-08, 5.21853328e-01, 5.21853387e-01, 0.00000000e+00, 2.53285559e-10, 2.56412383e-03, 1.03933659e+01, 9.19836793e-07, 5.11933385e-10, 2.01077910e-09, 5.14589906e-01, 2.02623731e-08, 1.18350189e+02
3.11189275e-02, 0.00000000e+00, 0.00000000e+00, 1.91990927e-01, 2.23564491e-01, 2.32126895e-05, 2.69831768e-10, 2.25203403e-04, 1.82138477e+03, 3.47746436e-06, 5.18909423e-04, 1.05180984e-08, 6.79660985e-08, 5.16455889e-01, 5.16455948e-01, 0.00000000e+00, 2.61245914e-10, 2.57723592e-03, 1.06360874e+01, 9.24723281e-07, 5.16217791e-10, 2.17407226e-09, 5.18896520e-01, 2.08991509e-08, 1.17737343e+02
3.12913470e-02, 0.00000000e+00, 0.00000000e+00, 1.89547032e-01, 2.21986532e-01, 2.35710813e-05, 2.99462483e-10, 2.31990794e-04, 1.83086292e+03, 4.40185977e-06, 5.23201539e-04, 1.11709424e-08, 7.52696891e-08, 5.11133194e-01, 5.11133254e-01, 0.00000000e+00, 2.69429673e-10, 2.58981017e-03, 1.09031544e+01, 9.29642965e-07, 5.20486931e-10, 2.35768516e-09, 5.23187757e-01, 2.15538041e-08, 1.17126778e+02
3.14643681e-02, 0.00000000e+00, 0.00000000e+00, 1.87109962e-01, 2.20427543e-01, 2.39314177e-05, 3.33976097e-10, 2.38976034e-04, 1.84033691e+03, 5.55643419e-06, 5.27468743e-04, 1.18740449e-08, 8.37675032e-08, 5.05853117e-01, 5.05853236e-01, 0.00000000e+00, 2.77840001e-10, 2.60220212e-03, 1.11952658e+01, 9.34494551e-07, 5.24731425e-10, 2.56447175e-09, 5.27454376e-01, 2.22265957e-08, 1.16518761e+02
3.16379927e-02, 0.00000000e+00, 0.00000000e+00, 1.84685618e-01, 2.18890592e-01, 2.42937167e-05, 3.74190096e-10, 2.46172131e-04, 1.84978894e+03, 6.99078464e-06, 5.31720114e-04, 1.26322082e-08, 9.36573414e-08, 5.00626326e-01, 5.00626504e-01, 0.00000000e+00, 2.86500823e-10, 2.61432678e-03, 1.15129013e+01, 9.39356312e-07, 5.28960376e-10, 2.79719825e-09, 5.31705260e-01, 2.29194281e-08, 1.15911751e+02
3.18122208e-02, 0.00000000e+00, 0.00000000e+00, 1.82288900e-01, 2.17384771e-01, 2.46577147e-05, 4.21037094e-10, 2.53590930e-04, 1.85916492e+03, 8.75584738e-06, 5.35973697e-04, 1.34510163e-08, 1.05165398e-07, 4.95483160e-01, 4.95483309e-01, 0.00000000e+00, 2.95448860e-10, 2.62593478e-03, 1.18563118e+01, 9.44392127e-07, 5.33191824e-10, 3.05869352e-09, 5.35958648e-01, 2.36352431e-08, 1.15305130e+02
3.19870524e-02, 0.00000000e+00, 0.00000000e+00, 1.79921359e-01, 2.15910673e-01, 2.50235607e-05, 4.75588013e-10, 2.61250243e-04, 1.86845679e+03, 1.09174725e-05, 5.40236651e-04, 1.43361900e-08, 1.18549714e-07, 4.90427315e-01, 4.90427464e-01, 0.00000000e+00, 3.04712200e-10, 2.63701915e-03, 1.22255049e+01, 9.49660262e-07, 5.37432765e-10, 3.35219408e-09, 5.40221572e-01, 2.43762965e-08, 1.14700020e+02
3.21624950e-02, 0.00000000e+00, 0.00000000e+00, 1.77571759e-01, 2.14460820e-01, 2.53918097e-05, 5.39073119e-10, 2.69174663e-04, 1.87770288e+03, 1.35652372e-05, 5.44504786e-04, 1.52936366e-08, 1.34104440e-07, 4.85436797e-01, 4.85436976e-01, 0.00000000e+00, 3.14309689e-10, 2.64784205e-03, 1.26202822e+01, 9.55112000e-07, 5.41678979e-10, 3.68148245e-09, 5.44489920e-01, 2.51440859e-08, 1.14096573e+02
3.23385485e-02, 0.00000000e+00, 0.00000000e+00, 1.75242156e-01, 2.13035911e-01, 2.57626416e-05, 6.12881579e-10, 2.77387211e-04, 1.88689685e+03, 1.67930066e-05, 5.48785611e-04, 1.63303433e-08, 1.52162670e-07, 4.80515093e-01, 4.80515271e-01, 0.00000000e+00, 3.24276023e-10, 2.65839300e-03, 1.30402260e+01, 9.60814077e-07, 5.45937850e-10, 4.05033207e-09, 5.48770785e-01, 2.59413913e-08, 1.13494003e+02
3.25152129e-02, 0.00000000e+00, 0.00000000e+00, 1.72939405e-01, 2.11639538e-01, 2.61360783e-05, 6.98584857e-10, 2.85912072e-04, 1.89601294e+03, 2.07031226e-05, 5.53090416e-04, 1.74543260e-08, 1.73101000e-07, 4.75675166e-01, 4.75675344e-01, 0.00000000e+00, 3.34655387e-10, 2.66855769e-03, 1.34847374e+01, 9.66882112e-07, 5.50220924e-10, 4.46268356e-09, 5.53076088e-01, 2.67717386e-08, 1.12892914e+02
3.26924957e-02, 0.00000000e+00, 0.00000000e+00, 1.70657009e-01, 2.10267261e-01, 2.65126091e-05, 7.97968414e-10, 2.94781523e-04, 1.90507349e+03, 2.54343759e-05, 5.57419786e-04, 1.86740632e-08, 1.97344207e-07, 4.70904410e-01, 4.70904529e-01, 0.00000000e+00, 3.45482309e-10, 2.67851958e-03, 1.39530354e+01, 9.73316673e-07, 5.54528257e-10, 4.92311480e-09, 5.57405829e-01, 2.76378973e-08, 1.12293732e+02
3.28703932e-02, 0.00000000e+00, 0.00000000e+00, 1.68395564e-01, 2.08919019e-01, 2.68924796e-05, 9.13039033e-10, 3.04028712e-04, 1.91407605e+03, 3.11349177e-05, 5.61780296e-04, 1.99995043e-08, 2.25370115e-07, 4.66203660e-01, 4.66203898e-01, 0.00000000e+00, 3.56804447e-10, 2.68826913e-03, 1.44441910e+01, 9.80188133e-07, 5.58866731e-10, 5.43628742e-09, 5.61766744e-01, 2.85436670e-08, 1.11696289e+02
3.30489092e-02, 0.00000000e+00, 0.00000000e+00, 1.66152805e-01, 2.07593173e-01, 2.72760590e-05, 1.04605458e-09, 3.13691911e-04, 1.92302747e+03, 3.79894191e-05, 5.66176604e-04, 2.14417675e-08, 2.57714305e-07, 4.61569071e-01, 4.61569279e-01, 0.00000000e+00, 3.68670927e-10, 2.69790320e-03, 1.49571209e+01, 9.87543899e-07, 5.63240732e-10, 6.00739680e-09, 5.66163540e-01, 2.94929947e-08, 1.11100883e+02
3.32280472e-02, 0.00000000e+00, 0.00000000e+00, 1.63927689e-01, 2.06288487e-01, 2.76637002e-05, 1.19954724e-09, 3.23813525e-04, 1.93193274e+03, 4.62042372e-05, 5.70613483e-04, 2.30136443e-08, 2.94976218e-07, 4.56997633e-01, 4.56997931e-01, 0.00000000e+00, 3.81138010e-10, 2.70748255e-03, 1.54906349e+01, 9.95445930e-07, 5.67655312e-10, 6.64194699e-09, 5.70600927e-01, 3.04903693e-08, 1.10507393e+02
3.34078111e-02, 0.00000000e+00, 0.00000000e+00, 1.61724150e-01, 2.05006897e-01, 2.80555869e-05, 1.37633638e-09, 3.34438228e-04, 1.94077563e+03, 5.60037806e-05, 5.75101352e-04, 2.47299869e-08, 3.37823167e-07, 4.52496886e-01, 4.52497184e-01, 0.00000000e+00, 3.94274557e-10, 2.71697342e-03, 1.60434017e+01, 1.00400905e-06, 5.72120518e-10, 7.34571337e-09, 5.75089276e-01, 3.15413082e-08, 1.09915146e+02
3.35881971e-02, 0.00000000e+00, 0.00000000e+00, 1.59543574e-01, 2.03748956e-01, 2.84520211e-05, 1.57957147e-09, 3.45617096e-04, 1.94954907e+03, 6.76408963e-05, 5.79648651e-04, 2.66078821e-08, 3.86999176e-07, 4.48069453e-01, 4.48069870e-01, 0.00000000e+00, 4.08155482e-10, 2.72637838e-03, 1.66140156e+01, 1.01333490e-06, 5.76644898e-10, 8.12491230e-09, 5.79637229e-01, 3.26517942e-08, 1.09323898e+02
3.37692127e-02, 0.00000000e+00, 0.00000000e+00, 1.57391697e-01, 2.02517599e-01, 2.88531664e-05, 1.81274085e-09, 3.57404759e-04, 1.95823230e+03, 8.13773513e-05, 5.84268186e-04, 2.86671877e-08, 4.43328190e-07, 4.43725973e-01, 4.43726480e-01, 0.00000000e+00, 4.22868962e-10, 2.73557846e-03, 1.72009468e+01, 1.02357194e-06, 5.81241277e-10, 8.98593555e-09, 5.84257364e-01, 3.38288899e-08, 1.08734123e+02
3.39508615e-02, 0.00000000e+00, 0.00000000e+00, 1.55267537e-01, 2.01311842e-01, 2.92594159e-05, 2.07972706e-09, 3.69864516e-04, 1.96682642e+03, 9.75340809e-05, 5.88966883e-04, 3.09304262e-08, 5.07723769e-07, 4.39464509e-01, 4.39465046e-01, 0.00000000e+00, 4.38504066e-10, 2.74463161e-03, 1.78025913e+01, 1.03481273e-06, 5.85916260e-10, 9.93600668e-09, 5.88956594e-01, 3.50797222e-08, 1.08146164e+02
3.41331363e-02, 0.00000000e+00, 0.00000000e+00, 1.53171360e-01, 2.00131416e-01, 2.96711460e-05, 2.38481590e-09, 3.83065257e-04, 1.97532935e+03, 1.16459385e-04, 5.93752426e-04, 3.34235892e-08, 5.81192637e-07, 4.35284913e-01, 4.35285509e-01, 0.00000000e+00, 4.55160798e-10, 2.75356136e-03, 1.84172611e+01, 1.04716628e-06, 5.90677618e-10, 1.09827729e-08, 5.93742788e-01, 3.64122741e-08, 1.07560326e+02
3.43160518e-02, 0.00000000e+00, 0.00000000e+00, 1.51101992e-01, 1.98975116e-01, 3.00888023e-05, 2.73275114e-09, 3.97083990e-04, 1.98374524e+03, 1.38559655e-04, 5.98631566e-04, 3.61766332e-08, 6.64846198e-07, 4.31184292e-01, 4.31184977e-01, 0.00000000e+00, 4.72947570e-10, 2.76241964e-03, 1.90431957e+01, 1.06073367e-06, 5.95532124e-10, 1.21345760e-08, 5.98622501e-01, 3.78352354e-08, 1.06976913e+02
3.44996005e-02, 0.00000000e+00, 0.00000000e+00, 1.49055749e-01, 1.97840512e-01, 3.05129433e-05, 3.12875437e-09, 4.12006309e-04, 1.99208716e+03, 1.64317709e-04, 6.03608612e-04, 3.92238846e-08, 7.59904083e-07, 4.27155495e-01, 4.27156240e-01, 0.00000000e+00, 4.91980068e-10, 2.77132005e-03, 1.96785622e+01, 1.07559470e-06, 6.00484107e-10, 1.34005438e-08, 6.03600085e-01, 3.93578539e-08, 1.06396202e+02
3.46837863e-02, 0.00000000e+00, 0.00000000e+00, 1.47029102e-01, 1.96725294e-01, 3.09441493e-05, 3.57856855e-09, 4.27925668e-04, 2.00036719e+03, 1.94290755e-04, 6.08688162e-04, 4.26049880e-08, 8.67703307e-07, 4.23191547e-01, 4.23192412e-01, 0.00000000e+00, 5.12386134e-10, 2.78043468e-03, 2.03214703e+01, 1.09183259e-06, 6.05538009e-10, 1.47908317e-08, 6.08680308e-01, 4.09903578e-08, 1.05818214e+02
3.48686166e-02, 0.00000000e+00, 0.00000000e+00, 1.45023495e-01, 1.95629805e-01, 3.13828386e-05, 4.08848200e-09, 4.44942620e-04, 2.00857898e+03, 2.29028723e-04, 6.13880286e-04, 4.63663632e-08, 9.89708951e-07, 4.19294655e-01, 4.19295639e-01, 0.00000000e+00, 5.34315647e-10, 2.78978376e-03, 2.09700165e+01, 1.10959445e-06, 6.10703876e-10, 1.63158944e-08, 6.13872886e-01, 4.27447375e-08, 1.05242439e+02
3.50540876e-02, 0.00000000e+00, 0.00000000e+00, 1.43041864e-01, 1.94555297e-01, 3.18293860e-05, 4.66534145e-09, 4.63164964e-04, 2.01671167e+03, 2.69119686e-04, 6.19196158e-04, 5.05617166e-08, 1.12751593e-06, 4.15469378e-01, 4.15470541e-01, 0.00000000e+00, 5.57935032e-10, 2.79928604e-03, 2.16222153e+01, 1.12904831e-06, 6.15992812e-10, 1.79864745e-08, 6.19189262e-01, 4.46343122e-08, 1.04668648e+02
3.52402069e-02, 0.00000000e+00, 0.00000000e+00, 1.41084760e-01, 1.93501785e-01, 3.22842898e-05, 5.31663158e-09, 4.82712087e-04, 2.02476221e+03, 3.15219193e-04, 6.24645501e-04, 5.52531212e-08, 1.28286251e-06, 4.11716253e-01, 4.11717474e-01, 0.00000000e+00, 5.83424919e-10, 2.80894665e-03, 2.22760963e+01, 1.15034766e-06, 6.21414531e-10, 1.98143706e-08, 6.24639094e-01, 4.66735202e-08, 1.04096794e+02
3.54269743e-02, 0.00000000e+00, 0.00000000e+00, 1.39155552e-01, 1.92470863e-01, 3.27479502e-05, 6.05049300e-09, 5.03712101e-04, 2.03271606e+03, 3.67954577e-04, 6.30241469e-04, 6.05130026e-08, 1.45764102e-06, 4.08041090e-01, 4.08042550e-01, 0.00000000e+00, 6.10990647e-10, 2.81870808e-03, 2.29296741e+01, 1.17369086e-06, 6.26982244e-10, 2.18119958e-08, 6.30235672e-01, 4.88788032e-08, 1.03526909e+02
3.56143899e-02, 0.00000000e+00, 0.00000000e+00, 1.37255386e-01, 1.91462845e-01, 3.32208801e-05, 6.87575152e-09, 5.26304648e-04, 2.04056750e+03, 4.28031111e-04, 6.35995762e-04, 6.64247253e-08, 1.65389758e-06, 4.04445678e-01, 4.04447317e-01, 0.00000000e+00, 6.40852704e-10, 2.82856589e-03, 2.35809841e+01, 1.19925676e-06, 6.32707220e-10, 2.39927012e-08, 6.35990441e-01, 5.12677936e-08, 1.02959518e+02
3.58024575e-02, 0.00000000e+00, 0.00000000e+00, 1.35378063e-01, 1.90474167e-01, 3.37038982e-05, 7.80204967e-09, 5.50646160e-04, 2.04833862e+03, 4.96453606e-04, 6.41911756e-04, 7.30837399e-08, 1.87385240e-06, 4.00918603e-01, 4.00920451e-01, 0.00000000e+00, 6.73237466e-10, 2.83874152e-03, 2.42280807e+01, 1.22713664e-06, 6.38593178e-10, 2.63721951e-08, 6.41906977e-01, 5.38585958e-08, 1.02394981e+02
3.59911807e-02, 0.00000000e+00, 0.00000000e+00, 1.33521989e-01, 1.89503744e-01, 3.41976847e-05, 8.83979556e-09, 5.76902647e-04, 2.05603369e+03, 5.74164500e-04, 6.47998997e-04, 8.06014242e-08, 2.11990391e-06, 3.97457004e-01, 3.97459120e-01, 0.00000000e+00, 7.08404502e-10, 2.84937560e-03, 2.48690891e+01, 1.25748716e-06, 6.44649389e-10, 2.89670705e-08, 6.47994578e-01, 5.66719685e-08, 1.01833069e+02
3.61805595e-02, 0.00000000e+00, 0.00000000e+00, 1.31687239e-01, 1.88551322e-01, 3.47028581e-05, 1.00002024e-08, 6.05252164e-04, 2.06365259e+03, 6.62203238e-04, 6.54267729e-04, 8.91065923e-08, 2.39463293e-06, 3.94060254e-01, 3.94062638e-01, 0.00000000e+00, 7.46638473e-10, 2.86047556e-03, 2.55021744e+01, 1.29048544e-06, 6.50886178e-10, 3.17941620e-08, 6.54263675e-01, 5.97307164e-08, 1.01273781e+02
3.63705978e-02, 0.00000000e+00, 0.00000000e+00, 1.29871175e-01, 1.87615037e-01, 3.52202223e-05, 1.12954153e-08, 6.35888893e-04, 2.07120752e+03, 7.61810225e-04, 6.60725462e-04, 9.87479041e-08, 2.70082546e-06, 3.90722543e-01, 3.90725225e-01, 0.00000000e+00, 7.88244969e-10, 2.87209800e-03, 2.61256256e+01, 1.32627849e-06, 6.57310983e-10, 3.48716682e-08, 6.60721779e-01, 6.30592467e-08, 1.00717064e+02
3.65612991e-02, 0.00000000e+00, 0.00000000e+00, 1.28075853e-01, 1.86695665e-01, 3.57503486e-05, 1.27384014e-08, 6.69016910e-04, 2.07868921e+03, 8.74083897e-04, 6.67385291e-04, 1.09698284e-07, 3.04145919e-06, 3.87446910e-01, 3.87449980e-01, 0.00000000e+00, 8.33569769e-10, 2.88422778e-03, 2.67378063e+01, 1.36508470e-06, 6.63936850e-10, 3.82185483e-08, 6.67382061e-01, 6.66852529e-08, 1.00162712e+02
3.67526636e-02, 0.00000000e+00, 0.00000000e+00, 1.26303077e-01, 1.85794115e-01, 3.62939027e-05, 1.43431338e-08, 7.04856997e-04, 2.08608936e+03, 1.00014405e-03, 6.74261595e-04, 1.22158383e-07, 3.41974192e-06, 3.84236306e-01, 3.84239793e-01, 0.00000000e+00, 8.82994677e-10, 2.89685046e-03, 2.73372231e+01, 1.40713473e-06, 6.70777989e-10, 4.18549568e-08, 6.74258709e-01, 7.06392740e-08, 9.96108704e+01
3.69446948e-02, 0.00000000e+00, 0.00000000e+00, 1.24553025e-01, 1.84910089e-01, 3.68516157e-05, 1.61245737e-08, 7.43645709e-04, 2.09340698e+03, 1.14128354e-03, 6.81366306e-04, 1.36359446e-07, 3.83909764e-06, 3.81090224e-01, 3.81094068e-01, 0.00000000e+00, 9.36929312e-10, 2.90999282e-03, 2.79225006e+01, 1.45263709e-06, 6.77846612e-10, 4.58024871e-08, 6.81364000e-01, 7.49540874e-08, 9.90619431e+01
3.71373929e-02, 0.00000000e+00, 0.00000000e+00, 1.22825317e-01, 1.84043020e-01, 3.74242809e-05, 1.80987367e-08, 7.85636832e-04, 2.10064380e+03, 1.29889639e-03, 6.88711181e-04, 1.52568617e-07, 4.30318323e-06, 3.78006995e-01, 3.78011286e-01, 0.00000000e+00, 9.95819871e-10, 2.92369584e-03, 2.84924164e+01, 1.50179960e-06, 6.85153989e-10, 5.00839867e-08, 6.88709378e-01, 7.96653836e-08, 9.85159531e+01
3.73307616e-02, 0.00000000e+00, 0.00000000e+00, 1.21120691e-01, 1.83193117e-01, 3.80127021e-05, 2.02827177e-08, 8.31100973e-04, 2.10779565e+03, 1.47432473e-03, 6.96310424e-04, 1.71095365e-07, 4.81590496e-06, 3.74987423e-01, 3.74992281e-01, 0.00000000e+00, 1.06015996e-09, 2.93801073e-03, 2.90459099e+01, 1.55485714e-06, 6.92714330e-10, 5.47240688e-08, 6.96308970e-01, 8.48126120e-08, 9.79728088e+01
3.75248045e-02, 0.00000000e+00, 0.00000000e+00, 1.19438298e-01, 1.82359681e-01, 3.86177417e-05, 2.26947918e-08, 8.80327891e-04, 2.11486353e+03, 1.66909781e-03, 7.04176549e-04, 1.92296397e-07, 5.38141921e-06, 3.72029662e-01, 3.72035056e-01, 0.00000000e+00, 1.13048215e-09, 2.95304484e-03, 2.95820637e+01, 1.61202456e-06, 7.00540237e-10, 5.97493610e-08, 7.04175413e-01, 9.04384123e-08, 9.74324112e+01
3.77195217e-02, 0.00000000e+00, 0.00000000e+00, 1.17778018e-01, 1.81542471e-01, 3.92402981e-05, 2.53543799e-08, 9.33625328e-04, 2.12184814e+03, 1.88476860e-03, 7.12323468e-04, 2.16583359e-07, 6.00414751e-06, 3.69132876e-01, 3.69138896e-01, 0.00000000e+00, 1.20736976e-09, 2.96881283e-03, 3.01001205e+01, 1.67353267e-06, 7.08645254e-10, 6.51864198e-08, 7.12322533e-01, 9.65894458e-08, 9.68946152e+01
