
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
2.36552563e-02, 0.00000000e+00, 0.00000000e+00, 3.16759080e-01, 3.32498342e-01, 1.35714563e+03, 2.81294710e-10, 6.57096416e-06, 2.22043127e-06, 8.83101184e+09, 3.93645294e-13, 0.00000000e+00, 1.92999800e-11, -1.89063366e-11, 2.17582588e-03, -2.17582588e-03, 2.31357012e-06, 9.31384321e-08, 1.45886429e+02
2.38016974e-02, 0.00000000e+00, 0.00000000e+00, 3.14808607e-01, 3.29953253e-01, 1.36536597e+03, 2.96914437e-10, 6.82923474e-06, 2.28937665e-06, 9.25001114e+09, 5.79079536e-13, 0.00000000e+00, 2.08490118e-11, -2.02699316e-11, 2.22476898e-03, -2.22476898e-03, 2.38609687e-06, 9.67201856e-08, 1.45295029e+02
2.39486489e-02, 0.00000000e+00, 0.00000000e+00, 3.12775493e-01, 3.27378869e-01, 1.37374231e+03, 3.13142456e-10, 7.09175129e-06, 2.35810739e-06, 9.67946957e+09, 8.53086590e-13, 0.00000000e+00, 2.24785034e-11, -2.16254167e-11, 2.27348227e-03, -2.27348227e-03, 2.45848878e-06, 1.00381364e-07, 1.44700333e+02
2.40961127e-02, 0.00000000e+00, 0.00000000e+00, 3.10684562e-01, 3.24798584e-01, 1.38221826e+03, 3.29975214e-10, 7.35806680e-06, 2.42660053e-06, 1.01193943e+10, 1.25648298e-12, 0.00000000e+00, 2.41900510e-11, -2.29335682e-11, 2.32164445e-03, -2.32164445e-03, 2.53070903e-06, 1.04108651e-07, 1.44104568e+02
2.42440887e-02, 0.00000000e+00, 0.00000000e+00, 3.08528095e-01, 3.22204441e-01, 1.39081567e+03, 3.47424700e-10, 7.62809850e-06, 2.49472600e-06, 1.05694280e+10, 1.85116896e-12, 0.00000000e+00, 2.59834636e-11, -2.41322951e-11, 2.36931816e-03, -2.36931816e-03, 2.60263141e-06, 1.07904967e-07, 1.43510864e+02
2.43925788e-02, 0.00000000e+00, 0.00000000e+00, 3.06299746e-01, 3.19589823e-01, 1.39955518e+03, 3.65503489e-10, 7.90178456e-06, 2.56235853e-06, 1.10291876e+10, 2.73111568e-12, 0.00000000e+00, 2.78581515e-11, -2.51270359e-11, 2.41657137e-03, -2.41657137e-03, 2.67413270e-06, 1.11773836e-07, 1.42919907e+02
2.45415866e-02, 0.00000000e+00, 0.00000000e+00, 3.03986520e-01, 3.16943526e-01, 1.40847156e+03, 3.84228233e-10, 8.17914861e-06, 2.62935555e-06, 1.14982031e+10, 4.03956729e-12, 0.00000000e+00, 2.98128779e-11, -2.57733088e-11, 2.46357243e-03, -2.46357243e-03, 2.74507897e-06, 1.15723402e-07, 1.42331741e+02
2.46911142e-02, 0.00000000e+00, 0.00000000e+00, 3.01577151e-01, 3.14256251e-01, 1.41760022e+03, 4.03620415e-10, 8.46030071e-06, 2.69559860e-06, 1.19760968e+10, 5.99917425e-12, 0.00000000e+00, 3.18465358e-11, -2.58473624e-11, 2.51051877e-03, -2.51051900e-03, 2.81536222e-06, 1.19763939e-07, 1.41744095e+02
2.48411614e-02, 0.00000000e+00, 0.00000000e+00, 2.99115628e-01, 3.11566174e-01, 1.42684167e+03, 4.23668073e-10, 8.74467059e-06, 2.76121978e-06, 1.24633682e+10, 8.89458559e-12, 0.00000000e+00, 3.39627007e-11, -2.50681108e-11, 2.55687558e-03, -2.55687581e-03, 2.88508977e-06, 1.23870294e-07, 1.41153488e+02
2.49917302e-02, 0.00000000e+00, 0.00000000e+00, 2.96648294e-01, 3.08914274e-01, 1.43608142e+03, 4.44346587e-10, 9.03144337e-06, 2.82633619e-06, 1.29604495e+10, 1.31183970e-11, 0.00000000e+00, 3.61646130e-11, -2.30462177e-11, 2.60200282e-03, -2.60200305e-03, 2.95434734e-06, 1.28011180e-07, 1.40560120e+02
2.51428243e-02, 0.00000000e+00, 0.00000000e+00, 2.94143170e-01, 3.06272835e-01, 1.44539819e+03, 4.65677830e-10, 9.32076910e-06, 2.89071704e-06, 1.34664909e+10, 1.93158961e-11, 0.00000000e+00, 3.84483972e-11, -1.91325046e-11, 2.64629885e-03, -2.64629885e-03, 3.02292210e-06, 1.32205187e-07, 1.39966339e+02
2.52944436e-02, 0.00000000e+00, 0.00000000e+00, 2.91583300e-01, 3.03626984e-01, 1.45483777e+03, 4.87682672e-10, 9.61281512e-06, 2.95424388e-06, 1.39810048e+10, 2.84292364e-11, 0.00000000e+00, 4.08120412e-11, -1.23828049e-11, 2.69002398e-03, -2.69002398e-03, 3.09070856e-06, 1.36464323e-07, 1.39372513e+02
2.54465900e-02, 0.00000000e+00, 0.00000000e+00, 2.88974375e-01, 3.00980896e-01, 1.46439087e+03, 5.10367804e-10, 9.90744502e-06, 3.01689329e-06, 1.45038469e+10, 4.18126783e-11, 0.00000000e+00, 4.32552050e-11, -1.44252557e-12, 2.73313187e-03, -2.73313187e-03, 3.15767920e-06, 1.40785772e-07, 1.38778656e+02
2.55992673e-02, 0.00000000e+00, 0.00000000e+00, 2.86324292e-01, 2.98340917e-01, 1.47404138e+03, 5.33735389e-10, 1.02044869e-05, 3.07866458e-06, 1.50348923e+10, 6.13944034e-11, 0.00000000e+00, 4.57778260e-11, 1.56165757e-11, 2.77553708e-03, -2.77553708e-03, 3.22382857e-06, 1.45163909e-07, 1.38184921e+02
2.57524755e-02, 0.00000000e+00, 0.00000000e+00, 2.83637792e-01, 2.95710295e-01, 1.48378113e+03, 5.57789204e-10, 1.05038589e-05, 3.13955502e-06, 1.55739382e+10, 8.99897865e-11, 1.56467155e-04, 4.83794532e-11, 1.56467213e-04, 2.81721097e-03, -2.66074389e-03, 3.28915075e-06, 1.49595238e-07, 1.37591675e+02
2.59062164e-02, 0.00000000e+00, 0.00000000e+00, 2.80914843e-01, 2.93088883e-01, 1.49361145e+03, 5.82536352e-10, 1.08052336e-05, 3.19945138e-06, 1.61207296e+10, 1.31648095e-10, 3.16669611e-04, 5.10577587e-11, 3.16669670e-04, 2.85811862e-03, -2.54144892e-03, 3.35353161e-06, 1.54080084e-07, 1.36998459e+02
2.60604937e-02, 0.00000000e+00, 0.00000000e+00, 2.78167456e-01, 2.90486246e-01, 1.50350220e+03, 6.07972617e-10, 1.11080753e-05, 3.25830433e-06, 1.66752573e+10, 1.91990368e-10, 3.22654669e-04, 5.38117814e-11, 3.22654785e-04, 2.89802859e-03, -2.57537398e-03, 3.41691270e-06, 1.58608088e-07, 1.36403488e+02
2.62153056e-02, 0.00000000e+00, 0.00000000e+00, 2.75393069e-01, 2.87898839e-01, 1.51346814e+03, 6.34104991e-10, 1.14123532e-05, 3.31606429e-06, 1.72371067e+10, 2.79367390e-10, 3.28540627e-04, 5.66391413e-11, 3.28540802e-04, 2.93700444e-03, -2.60846363e-03, 3.47924492e-06, 1.63180559e-07, 1.35807709e+02
2.63706595e-02, 0.00000000e+00, 0.00000000e+00, 2.72580117e-01, 2.85316616e-01, 1.52354688e+03, 6.60952126e-10, 1.17182290e-05, 3.37264896e-06, 1.78057667e+10, 4.06079947e-10, 3.34320794e-04, 5.95365701e-11, 3.34321114e-04, 2.97527108e-03, -2.64094956e-03, 3.54045687e-06, 1.67808011e-07, 1.35210999e+02
2.65265517e-02, 0.00000000e+00, 0.00000000e+00, 2.69739211e-01, 2.82747626e-01, 1.53371570e+03, 6.88513246e-10, 1.20255008e-05, 3.42810267e-06, 1.83812690e+10, 5.88997406e-10, 3.39998602e-04, 6.25042101e-11, 3.39999096e-04, 3.01270327e-03, -2.67270370e-03, 3.60058471e-06, 1.72481990e-07, 1.34611725e+02
2.66829878e-02, 0.00000000e+00, 0.00000000e+00, 2.66882420e-01, 2.80200899e-01, 1.54394580e+03, 7.16784909e-10, 1.23339205e-05, 3.48247818e-06, 1.89637038e+10, 8.51731019e-10, 3.45577952e-04, 6.55424881e-11, 3.45578766e-04, 3.04914569e-03, -2.70356680e-03, 3.65967048e-06, 1.77192149e-07, 1.34009201e+02
2.68399678e-02, 0.00000000e+00, 0.00000000e+00, 2.64026791e-01, 2.77688950e-01, 1.55419116e+03, 7.45753903e-10, 1.26430768e-05, 3.53585801e-06, 1.95532964e+10, 1.22566401e-09, 3.51065042e-04, 6.86528612e-11, 3.51066206e-04, 3.08432989e-03, -2.73326389e-03, 3.71777901e-06, 1.81920711e-07, 1.33403549e+02
2.69974954e-02, 0.00000000e+00, 0.00000000e+00, 2.61183172e-01, 2.75219798e-01, 1.56442029e+03, 7.75410347e-10, 1.29526443e-05, 3.58829311e-06, 2.01501307e+10, 1.75403947e-09, 3.56463395e-04, 7.18358706e-11, 3.56465083e-04, 3.11807357e-03, -2.76160915e-03, 3.77494734e-06, 1.86654376e-07, 1.32795837e+02
2.71555707e-02, 0.00000000e+00, 0.00000000e+00, 2.58343577e-01, 2.72786349e-01, 1.57465405e+03, 8.05763956e-10, 1.32626446e-05, 3.63972549e-06, 2.07538094e+10, 2.49828114e-09, 3.61768063e-04, 7.50886298e-11, 3.61770537e-04, 3.15052085e-03, -2.78875045e-03, 3.83112410e-06, 1.91398641e-07, 1.32188446e+02
2.73141954e-02, 0.00000000e+00, 0.00000000e+00, 2.55496949e-01, 2.70379484e-01, 1.58492346e+03, 8.36833991e-10, 1.35732453e-05, 3.69009081e-06, 2.13639168e+10, 3.54577945e-09, 3.66974069e-04, 7.84079260e-11, 3.66977532e-04, 3.18189338e-03, -2.81491596e-03, 3.88625540e-06, 1.96164422e-07, 1.31582153e+02
2.74733733e-02, 0.00000000e+00, 0.00000000e+00, 2.52645552e-01, 2.67999500e-01, 1.59522595e+03, 8.68625283e-10, 1.38843907e-05, 3.73940520e-06, 2.19803730e+10, 5.01304287e-09, 3.72082606e-04, 8.17929821e-11, 3.72087525e-04, 3.21219582e-03, -2.84010801e-03, 3.94035442e-06, 2.00949401e-07, 1.30974823e+02
2.76331045e-02, 0.00000000e+00, 0.00000000e+00, 2.49808103e-01, 2.65659988e-01, 1.60550769e+03, 9.01119790e-10, 1.41956516e-05, 3.78779623e-06, 2.26036326e+10, 7.04819270e-09, 3.77103628e-04, 8.52469276e-11, 3.77110613e-04, 3.24110989e-03, -2.86399899e-03, 3.99352757e-06, 2.05731126e-07, 1.30365372e+02
2.77933907e-02, 0.00000000e+00, 0.00000000e+00, 2.46986166e-01, 2.63361841e-01, 1.61576172e+03, 9.34315403e-10, 1.45068861e-05, 3.83528004e-06, 2.32336056e+10, 9.85602977e-09, 3.82038241e-04, 8.87690130e-11, 3.82048049e-04, 3.26862372e-03, -2.88657611e-03, 4.04578532e-06, 2.10505533e-07, 1.29754791e+02
2.79542375e-02, 0.00000000e+00, 0.00000000e+00, 2.44167775e-01, 2.61095405e-01, 1.62602197e+03, 9.68232827e-10, 1.48183071e-05, 3.88179114e-06, 2.38698639e+10, 1.37238532e-08, 3.86881642e-04, 9.23557966e-11, 3.86895292e-04, 3.29499133e-03, -2.90809618e-03, 4.09707673e-06, 2.15285553e-07, 1.29143982e+02
2.81156413e-02, 0.00000000e+00, 0.00000000e+00, 2.41353109e-01, 2.58859724e-01, 1.63629016e+03, 1.00287989e-09, 1.51299319e-05, 3.92735092e-06, 2.45123482e+10, 1.90280751e-08, 3.91635665e-04, 9.60067165e-11, 3.91654583e-04, 3.32025508e-03, -2.92860018e-03, 4.14742181e-06, 2.20071087e-07, 1.28532791e+02
2.82776095e-02, 0.00000000e+00, 0.00000000e+00, 2.38555431e-01, 2.56663471e-01, 1.64652722e+03, 1.03824360e-09, 1.54414611e-05, 3.97206759e-06, 2.51614536e+10, 2.62387836e-08, 3.96308926e-04, 9.97246521e-11, 3.96335090e-04, 3.34418775e-03, -2.94785248e-03, 4.19691150e-06, 2.24843873e-07, 1.27920654e+02
2.84401402e-02, 0.00000000e+00, 0.00000000e+00, 2.35772491e-01, 2.54504263e-01, 1.65673962e+03, 1.07432940e-09, 1.57528939e-05, 4.01593752e-06, 2.58169836e+10, 3.60060355e-08, 4.00901132e-04, 1.03508056e-10, 4.00937017e-04, 3.36685893e-03, -2.96592200e-03, 4.24554310e-06, 2.29605220e-07, 1.27308342e+02
2.86032353e-02, 0.00000000e+00, 0.00000000e+00, 2.32997298e-01, 2.52376199e-01, 1.66694824e+03, 1.11115350e-09, 1.60643885e-05, 4.05893388e-06, 2.64786678e+10, 4.91943695e-08, 4.05410479e-04, 1.07354722e-10, 4.05459577e-04, 3.38844210e-03, -2.98298220e-03, 4.29329702e-06, 2.34363370e-07, 1.26696304e+02
2.87669003e-02, 0.00000000e+00, 0.00000000e+00, 2.30237216e-01, 2.50283748e-01, 1.67713074e+03, 1.14871224e-09, 1.63758123e-05, 4.10113898e-06, 2.71467786e+10, 6.68841693e-08, 4.09843866e-04, 1.11266787e-10, 4.09910630e-04, 3.40882828e-03, -2.99891760e-03, 4.34024605e-06, 2.39107635e-07, 1.26083916e+02
2.89311334e-02, 0.00000000e+00, 0.00000000e+00, 2.27488086e-01, 2.48223409e-01, 1.68730029e+03, 1.18701793e-09, 1.66872705e-05, 4.14254691e-06, 2.78211359e+10, 9.05448303e-08, 4.14201175e-04, 1.15242788e-10, 4.14291571e-04, 3.42814508e-03, -3.01385345e-03, 4.38639108e-06, 2.43843544e-07, 1.25470825e+02
2.90959403e-02, 0.00000000e+00, 0.00000000e+00, 2.24755332e-01, 2.46197969e-01, 1.69744055e+03, 1.22606947e-09, 1.69986852e-05, 4.18323134e-06, 2.85019853e+10, 1.21971169e-07, 4.18488518e-04, 1.19284818e-10, 4.18610434e-04, 3.44631937e-03, -3.02770874e-03, 4.43179351e-06, 2.48562372e-07, 1.24856613e+02
2.92613190e-02, 0.00000000e+00, 0.00000000e+00, 2.22043261e-01, 2.44210020e-01, 1.70753625e+03, 1.26586319e-09, 1.73099506e-05, 4.22325320e-06, 2.91894845e+10, 1.63484600e-07, 4.22710989e-04, 1.23394406e-10, 4.22874349e-04, 3.46329110e-03, -3.04041686e-03, 4.47650973e-06, 2.53256275e-07, 1.24242271e+02
2.94272732e-02, 0.00000000e+00, 0.00000000e+00, 2.19336301e-01, 2.42248267e-01, 1.71763623e+03, 1.30643396e-09, 1.76214890e-05, 4.26252336e-06, 2.98830377e+10, 2.18352184e-07, 4.26862272e-04, 1.27566582e-10, 4.27080493e-04, 3.47942673e-03, -3.05234641e-03, 4.52047107e-06, 2.57948557e-07, 1.23628815e+02
2.95938067e-02, 0.00000000e+00, 0.00000000e+00, 2.16634586e-01, 2.40311593e-01, 1.72774255e+03, 1.34779454e-09, 1.79334147e-05, 4.30107502e-06, 3.05826836e+10, 2.90587309e-07, 4.30945744e-04, 1.31801917e-10, 4.31236200e-04, 3.49477865e-03, -3.06354230e-03, 4.56371527e-06, 2.62640100e-07, 1.23015961e+02
2.97609176e-02, 0.00000000e+00, 0.00000000e+00, 2.13945597e-01, 2.38404512e-01, 1.73783215e+03, 1.38994050e-09, 1.82456170e-05, 4.33900004e-06, 3.12887603e+10, 3.85136502e-07, 4.34968970e-04, 1.36103476e-10, 4.35353955e-04, 3.50925745e-03, -3.07390327e-03, 4.60632145e-06, 2.67321383e-07, 1.22403839e+02
2.99286116e-02, 0.00000000e+00, 0.00000000e+00, 2.11263090e-01, 2.36522168e-01, 1.74792505e+03, 1.43289358e-09, 1.85583322e-05, 4.37627341e-06, 3.20010220e+10, 5.08720404e-07, 4.38930991e-04, 1.40469442e-10, 4.39439522e-04, 3.52306850e-03, -3.08362884e-03, 4.64827917e-06, 2.72005224e-07, 1.21792030e+02
3.00968904e-02, 0.00000000e+00, 0.00000000e+00, 2.08594054e-01, 2.34668389e-01, 1.75799951e+03, 1.47665458e-09, 1.88715130e-05, 4.41299744e-06, 3.27199171e+10, 6.69176586e-07, 4.42840363e-04, 1.44903992e-10, 4.43509402e-04, 3.53611889e-03, -3.09260911e-03, 4.68967937e-06, 2.76681561e-07, 1.21179436e+02
3.02657522e-02, 0.00000000e+00, 0.00000000e+00, 2.05956623e-01, 2.32854620e-01, 1.76799475e+03, 1.52119672e-09, 1.91847957e-05, 4.44936859e-06, 3.34464123e+10, 8.75339254e-07, 4.46712773e-04, 1.49416424e-10, 4.47587954e-04, 3.54805379e-03, -3.10046598e-03, 4.73068803e-06, 2.81319302e-07, 1.20565636e+02
3.04352045e-02, 0.00000000e+00, 0.00000000e+00, 2.03354537e-01, 2.31083095e-01, 1.77789343e+03, 1.56651658e-09, 1.94981149e-05, 4.48546507e-06, 3.41808804e+10, 1.13832505e-06, 4.50554799e-04, 1.54010651e-10, 4.51692962e-04, 3.55881732e-03, -3.10712401e-03, 4.77137473e-06, 2.85909920e-07, 1.19951836e+02
3.06052454e-02, 0.00000000e+00, 0.00000000e+00, 2.00772583e-01, 2.29343638e-01, 1.78774133e+03, 1.61265601e-09, 1.98119760e-05, 4.52120685e-06, 3.49227827e+10, 1.47383707e-06, 4.54361521e-04, 1.58682734e-10, 4.55835165e-04, 3.56880366e-03, -3.11296876e-03, 4.81168763e-06, 2.90481211e-07, 1.19339531e+02
3.07758767e-02, 0.00000000e+00, 0.00000000e+00, 1.98201641e-01, 2.27630153e-01, 1.79756287e+03, 1.65965375e-09, 2.01268358e-05, 4.55658756e-06, 3.56720640e+10, 1.90081482e-06, 4.58134135e-04, 1.63432975e-10, 4.60034760e-04, 3.57829663e-03, -3.11826146e-03, 4.85164037e-06, 2.95052985e-07, 1.18727654e+02
3.09471041e-02, 0.00000000e+00, 0.00000000e+00, 1.95667922e-01, 2.25958154e-01, 1.80727600e+03, 1.70746883e-09, 2.04421740e-05, 4.59188823e-06, 3.64302828e+10, 2.43685031e-06, 4.61894582e-04, 1.68276698e-10, 4.64331242e-04, 3.58672696e-03, -3.12239560e-03, 4.89146350e-06, 2.99575049e-07, 1.18114891e+02
3.11189275e-02, 0.00000000e+00, 0.00000000e+00, 1.93172574e-01, 2.24326611e-01, 1.81688342e+03, 1.75610215e-09, 2.07579815e-05, 4.62712842e-06, 3.71974267e+10, 3.10719633e-06, 4.65644000e-04, 1.73214817e-10, 4.68751037e-04, 3.59407207e-03, -3.12532065e-03, 4.93117022e-06, 3.04041691e-07, 1.17502907e+02
3.12913470e-02, 0.00000000e+00, 0.00000000e+00, 1.90695345e-01, 2.22722471e-01, 1.82644934e+03, 1.80560999e-09, 2.10749386e-05, 4.66217443e-06, 3.79726234e+10, 3.94658218e-06, 4.69373568e-04, 1.78240686e-10, 4.73319960e-04, 3.60084395e-03, -3.12752370e-03, 4.97066594e-06, 3.08491963e-07, 1.16893326e+02
3.14643681e-02, 0.00000000e+00, 0.00000000e+00, 1.88231409e-01, 2.21141770e-01, 1.83599060e+03, 1.85602578e-09, 2.13934145e-05, 4.69703491e-06, 3.87558932e+10, 4.99598991e-06, 4.73085325e-04, 1.83355719e-10, 4.78081085e-04, 3.60721955e-03, -3.12913861e-03, 5.00997294e-06, 3.12938170e-07, 1.16285820e+02
3.16379927e-02, 0.00000000e+00, 0.00000000e+00, 1.85783848e-01, 2.19585821e-01, 1.84549841e+03, 1.90736182e-09, 2.17135457e-05, 4.73179125e-06, 3.95476541e+10, 6.30156046e-06, 4.76786285e-04, 1.88565163e-10, 4.83087642e-04, 3.61317047e-03, -3.13008297e-03, 5.04916579e-06, 3.17375310e-07, 1.15679672e+02
3.18122208e-02, 0.00000000e+00, 0.00000000e+00, 1.83356524e-01, 2.18056411e-01, 1.85495898e+03, 1.95962535e-09, 2.20353868e-05, 4.76652440e-06, 4.03483361e+10, 7.91835009e-06, 4.80483548e-04, 1.93874555e-10, 4.88401682e-04, 3.61864455e-03, -3.13024293e-03, 5.08832045e-06, 3.21796051e-07, 1.15074852e+02
3.19870524e-02, 0.00000000e+00, 0.00000000e+00, 1.80946052e-01, 2.16550976e-01, 1.86438257e+03, 2.01284256e-09, 2.23592397e-05, 4.80124800e-06, 4.11579761e+10, 9.91524576e-06, 4.84179356e-04, 1.99285935e-10, 4.94094391e-04, 3.62379150e-03, -3.12969740e-03, 5.12745873e-06, 3.26211023e-07, 1.14471146e+02
3.21624950e-02, 0.00000000e+00, 0.00000000e+00, 1.78558260e-01, 2.15072870e-01, 1.87374695e+03, 2.06702033e-09, 2.26851589e-05, 4.83608255e-06, 4.19773399e+10, 1.23661375e-05, 4.87884303e-04, 2.04808476e-10, 5.00250258e-04, 3.62854428e-03, -3.12829413e-03, 5.16669388e-06, 3.30611613e-07, 1.13867828e+02
3.23385485e-02, 0.00000000e+00, 0.00000000e+00, 1.76197723e-01, 2.13624775e-01, 1.88303381e+03, 2.12216777e-09, 2.30132537e-05, 4.87114039e-06, 4.28071444e+10, 1.53568562e-05, 4.91608342e-04, 2.10451281e-10, 5.06964978e-04, 3.63286771e-03, -3.12590227e-03, 5.20613230e-06, 3.34991853e-07, 1.13265190e+02
3.25152129e-02, 0.00000000e+00, 0.00000000e+00, 1.73865721e-01, 2.12206945e-01, 1.89223596e+03, 2.17830176e-09, 2.33437077e-05, 4.90649154e-06, 4.36478730e+10, 1.89875864e-05, 4.95358137e-04, 2.16221235e-10, 5.14345476e-04, 3.63678881e-03, -3.12244310e-03, 5.24584266e-06, 3.39351232e-07, 1.12664055e+02
3.26924957e-02, 0.00000000e+00, 0.00000000e+00, 1.71559393e-01, 2.10816875e-01, 1.90136365e+03, 2.23545227e-09, 2.36768537e-05, 4.94215919e-06, 4.44996403e+10, 2.33832034e-05, 4.99136513e-04, 2.22122112e-10, 5.22519462e-04, 3.64041538e-03, -3.11789615e-03, 5.28585588e-06, 3.43697025e-07, 1.12064636e+02
3.28703932e-02, 0.00000000e+00, 0.00000000e+00, 1.69278517e-01, 2.09453911e-01, 1.91041675e+03, 2.29364283e-09, 2.40129448e-05, 4.97820065e-06, 4.53628641e+10, 2.86810537e-05, 5.02949115e-04, 2.28160463e-10, 5.31629950e-04, 3.64379631e-03, -3.11216619e-03, 5.32623108e-06, 3.48030994e-07, 1.11466911e+02
3.30489092e-02, 0.00000000e+00, 0.00000000e+00, 1.67020872e-01, 2.08116576e-01, 1.91940027e+03, 2.35290454e-09, 2.43523191e-05, 5.01465729e-06, 4.62378271e+10, 3.50492119e-05, 5.06800832e-04, 2.34342212e-10, 5.41849760e-04, 3.64705990e-03, -3.10521037e-03, 5.36702100e-06, 3.52363230e-07, 1.10871452e+02
3.32280472e-02, 0.00000000e+00, 0.00000000e+00, 1.64779559e-01, 2.06800193e-01, 1.92833997e+03, 2.41328868e-09, 2.46955206e-05, 5.05151547e-06, 4.71245210e+10, 4.26968109e-05, 5.10692596e-04, 2.40670150e-10, 5.53389080e-04, 3.65048600e-03, -3.09709669e-03, 5.40823385e-06, 3.56718630e-07, 1.10278465e+02
3.34078111e-02, 0.00000000e+00, 0.00000000e+00, 1.62560359e-01, 2.05507487e-01, 1.93721497e+03, 2.47480858e-09, 2.50426910e-05, 5.08889661e-06, 4.80237855e+10, 5.18279267e-05, 5.14634827e-04, 2.47156073e-10, 5.66462579e-04, 3.65398126e-03, -3.08751850e-03, 5.44998284e-06, 3.61086478e-07, 1.09687012e+02
3.35881971e-02, 0.00000000e+00, 0.00000000e+00, 1.60370886e-01, 2.04242304e-01, 1.94599756e+03, 2.53746801e-09, 2.53938797e-05, 5.12695215e-06, 4.89365955e+10, 6.26579567e-05, 5.18639339e-04, 2.53813720e-10, 5.81297092e-04, 3.65727395e-03, -3.07597709e-03, 5.49239030e-06, 3.65437813e-07, 1.09096817e+02
3.37692127e-02, 0.00000000e+00, 0.00000000e+00, 1.58209488e-01, 2.03003183e-01, 1.95469495e+03, 2.60130029e-09, 2.57494485e-05, 5.16573664e-06, 4.98633114e+10, 7.54639987e-05, 5.22710965e-04, 2.60650612e-10, 5.98174694e-04, 3.66039085e-03, -3.06221610e-03, 5.53550944e-06, 3.69772465e-07, 1.08508209e+02
3.39508615e-02, 0.00000000e+00, 0.00000000e+00, 1.56075791e-01, 2.01789677e-01, 1.96330493e+03, 2.66633871e-09, 2.61097539e-05, 5.20532194e-06, 5.08045189e+10, 9.05431589e-05, 5.26857038e-04, 2.67677075e-10, 6.17399986e-04, 3.66338738e-03, -3.04598780e-03, 5.57941576e-06, 3.74093503e-07, 1.07921448e+02
3.41331363e-02, 0.00000000e+00, 0.00000000e+00, 1.53968781e-01, 2.00600699e-01, 1.97183154e+03, 2.73261969e-09, 2.64751907e-05, 5.24576990e-06, 5.17606932e+10, 1.08246859e-04, 5.31083380e-04, 2.74902712e-10, 6.39329955e-04, 3.66631174e-03, -3.02698184e-03, 5.62417290e-06, 3.78402859e-07, 1.07337143e+02
3.43160518e-02, 0.00000000e+00, 0.00000000e+00, 1.51885033e-01, 1.99433863e-01, 1.98028564e+03, 2.80019319e-09, 2.68462700e-05, 5.28711098e-06, 5.27321743e+10, 1.28981075e-04, 5.35394822e-04, 2.82335932e-10, 6.64375606e-04, 3.66937509e-03, -3.00499913e-03, 5.66983090e-06, 3.82720145e-07, 1.06755417e+02
3.44996005e-02, 0.00000000e+00, 0.00000000e+00, 1.49824902e-01, 1.98289230e-01, 1.98866235e+03, 2.86909585e-09, 2.72233810e-05, 5.32941476e-06, 5.37196544e+10, 1.53170899e-04, 5.39799687e-04, 2.89989588e-10, 6.92970236e-04, 3.67276720e-03, -2.97979708e-03, 5.71647797e-06, 3.87063182e-07, 1.06175964e+02
3.46837863e-02, 0.00000000e+00, 0.00000000e+00, 1.47789121e-01, 1.97166786e-01, 1.99695911e+03, 2.93936298e-09, 2.76069077e-05, 5.37277219e-06, 5.47237970e+10, 1.81287454e-04, 5.44305774e-04, 2.97876390e-10, 7.25592952e-04, 3.67644266e-03, -2.95084971e-03, 5.76419734e-06, 3.91425402e-07, 1.05598442e+02
3.48686166e-02, 0.00000000e+00, 0.00000000e+00, 1.45778671e-01, 1.96066409e-01, 2.00517419e+03, 3.01103475e-09, 2.79972519e-05, 5.41728514e-06, 5.57453353e+10, 2.13856052e-04, 5.48921467e-04, 3.06010051e-10, 7.62777170e-04, 3.68027855e-03, -2.91750161e-03, 5.81307768e-06, 3.95791943e-07, 1.05022865e+02
3.50540876e-02, 0.00000000e+00, 0.00000000e+00, 1.43794358e-01, 1.94988400e-01, 2.01330115e+03, 3.08414849e-09, 2.83948339e-05, 5.46304227e-06, 5.67850353e+10, 2.51421734e-04, 5.53655671e-04, 3.14406112e-10, 8.05077085e-04, 3.68436798e-03, -2.87929107e-03, 5.86321312e-06, 4.00170535e-07, 1.04449425e+02
3.52402069e-02, 0.00000000e+00, 0.00000000e+00, 1.41836986e-01, 1.93933070e-01, 2.02133423e+03, 3.15874549e-09, 2.88000901e-05, 5.51014000e-06, 5.78437734e+10, 2.94573489e-04, 5.58518281e-04, 3.23081228e-10, 8.53091537e-04, 3.68880457e-03, -2.83571309e-03, 5.91470871e-06, 4.04569221e-07, 1.03878227e+02
3.54269743e-02, 0.00000000e+00, 0.00000000e+00, 1.39901787e-01, 1.92897424e-01, 2.02929187e+03, 3.23489258e-09, 2.92136883e-05, 5.55861152e-06, 5.89218734e+10, 3.44102824e-04, 5.63513779e-04, 3.32046696e-10, 9.07616341e-04, 3.69370845e-03, -2.78609293e-03, 5.96761129e-06, 4.08999568e-07, 1.03309448e+02
