
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Scalar 0, Scalar 1, Scalar 2, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 12, User Defined Memory 13, User Defined Memory 14, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
3.16379927e-02, 0.00000000e+00, 0.00000000e+00, 1.86733842e-01, 2.20195875e-01, 2.52870159e-05, 1.36712230e-09, 2.65496725e-04, 1.84166272e+03, 5.73767284e-06, 5.56831132e-04, 1.81843038e-08, 6.91487628e-07, 5.05595505e-01, 5.05596161e-01, 0.00000000e+00, 3.25548033e-10, 2.67238263e-03, 1.72832355e+01, 1.03451271e-06, 5.53931845e-10, 6.69545086e-09, 5.56806326e-01, 2.60426773e-08, 1.15397949e+02
3.18122208e-02, 0.00000000e+00, 0.00000000e+00, 1.84336543e-01, 2.18677014e-01, 2.56548283e-05, 1.61309321e-09, 2.74372287e-04, 1.85103027e+03, 7.20188382e-06, 5.61030291e-04, 1.96309582e-08, 8.14393047e-07, 5.00414729e-01, 5.00415504e-01, 0.00000000e+00, 3.36627254e-10, 2.68301438e-03, 1.80640526e+01, 1.04348476e-06, 5.58108115e-10, 7.56711849e-09, 5.61004281e-01, 2.69289320e-08, 1.14795837e+02
3.19870524e-02, 0.00000000e+00, 0.00000000e+00, 1.81949690e-01, 2.17178360e-01, 2.60250235e-05, 1.90328775e-09, 2.83712463e-04, 1.86038037e+03, 9.01271233e-06, 5.65222232e-04, 2.12172910e-08, 9.59137651e-07, 4.95284051e-01, 4.95284975e-01, 0.00000000e+00, 3.48281681e-10, 2.69348104e-03, 1.88763885e+01, 1.05311699e-06, 5.62277391e-10, 8.55161453e-09, 5.65195143e-01, 2.78611889e-08, 1.14195511e+02
3.21624950e-02, 0.00000000e+00, 0.00000000e+00, 1.79580957e-01, 2.15704262e-01, 2.63976017e-05, 2.24484387e-09, 2.93570076e-04, 1.86968652e+03, 1.12377811e-05, 5.69419877e-04, 2.29615935e-08, 1.12920429e-06, 4.90218461e-01, 4.90219533e-01, 0.00000000e+00, 3.60592778e-10, 2.70366250e-03, 1.97183781e+01, 1.06360153e-06, 5.66451996e-10, 9.66109148e-09, 5.69391549e-01, 2.88459763e-08, 1.13595940e+02
3.23385485e-02, 0.00000000e+00, 0.00000000e+00, 1.77234530e-01, 2.14257076e-01, 2.67726755e-05, 2.64587707e-09, 3.04006127e-04, 1.87893213e+03, 1.39581125e-05, 5.73633355e-04, 2.48851482e-08, 1.32854188e-06, 4.85226870e-01, 4.85228240e-01, 0.00000000e+00, 3.73648418e-10, 2.71352218e-03, 2.05879478e+01, 1.07511210e-06, 5.70642533e-10, 1.09090337e-08, 5.73603570e-01, 2.98903267e-08, 1.12997650e+02
3.25152129e-02, 0.00000000e+00, 0.00000000e+00, 1.74904257e-01, 2.12832451e-01, 2.71506906e-05, 3.11563042e-09, 3.15093144e-04, 1.88813733e+03, 1.72795426e-05, 5.77862374e-04, 2.70123977e-08, 1.56162696e-06, 4.80297178e-01, 4.80298698e-01, 0.00000000e+00, 3.87534532e-10, 2.72324914e-03, 2.14828224e+01, 1.08773111e-06, 5.74848447e-10, 1.23109292e-08, 5.77831388e-01, 3.10011004e-08, 1.12401047e+02
3.26924957e-02, 0.00000000e+00, 0.00000000e+00, 1.72594205e-01, 2.11432382e-01, 2.75317871e-05, 3.66452380e-09, 3.26909067e-04, 1.89728833e+03, 2.13130279e-05, 5.82116714e-04, 2.93728029e-08, 1.83350903e-06, 4.75436658e-01, 4.75438476e-01, 0.00000000e+00, 4.02361144e-10, 2.73280824e-03, 2.24005413e+01, 1.10165445e-06, 5.79079507e-10, 1.38830529e-08, 5.82084417e-01, 3.21871063e-08, 1.11805275e+02
3.28703932e-02, 0.00000000e+00, 0.00000000e+00, 1.70315057e-01, 2.10063085e-01, 2.79158703e-05, 4.30427560e-09, 3.39538296e-04, 1.90634363e+03, 2.61697860e-05, 5.86413022e-04, 3.20017186e-08, 2.14987199e-06, 4.70667064e-01, 4.70669210e-01, 0.00000000e+00, 4.18261870e-10, 2.74200481e-03, 2.33384647e+01, 1.11716520e-06, 5.83352311e-10, 1.56425219e-08, 5.86379290e-01, 3.34590347e-08, 1.11210503e+02
3.30489092e-02, 0.00000000e+00, 0.00000000e+00, 1.68057695e-01, 2.08718628e-01, 2.83035388e-05, 5.04815079e-09, 3.53083946e-04, 1.91533508e+03, 3.20195686e-05, 5.90749143e-04, 3.49393510e-08, 2.51709957e-06, 4.65970725e-01, 4.65973198e-01, 0.00000000e+00, 4.35358416e-10, 2.75103608e-03, 2.42937107e+01, 1.13435442e-06, 5.87664695e-10, 1.76097252e-08, 5.90714216e-01, 3.48266127e-08, 1.10617744e+02
3.32280472e-02, 0.00000000e+00, 0.00000000e+00, 1.65815890e-01, 2.07394585e-01, 2.86953145e-05, 5.91103788e-09, 3.67659930e-04, 1.92428735e+03, 3.90552632e-05, 5.95125486e-04, 3.82335337e-08, 2.94234746e-06, 4.61334437e-01, 4.61337417e-01, 0.00000000e+00, 4.53791227e-10, 2.76003568e-03, 2.52632637e+01, 1.15335536e-06, 5.92017046e-10, 1.98068371e-08, 5.95089138e-01, 3.63010813e-08, 1.10026672e+02
3.34078111e-02, 0.00000000e+00, 0.00000000e+00, 1.63600445e-01, 2.06096828e-01, 2.90911157e-05, 6.90946367e-09, 3.83385021e-04, 1.93316016e+03, 4.74522167e-05, 5.99557650e-04, 4.19421298e-08, 3.43358010e-06, 4.56778407e-01, 4.56781834e-01, 0.00000000e+00, 4.73741157e-10, 2.76879431e-03, 2.62438965e+01, 1.17449406e-06, 5.96425076e-10, 2.22563799e-08, 5.99519968e-01, 3.78969069e-08, 1.09436699e+02
3.35881971e-02, 0.00000000e+00, 0.00000000e+00, 1.61414698e-01, 2.04826921e-01, 2.94911551e-05, 8.06192002e-09, 4.00395162e-04, 1.94193933e+03, 5.74193073e-05, 6.04056229e-04, 4.61333300e-08, 3.99968530e-06, 4.52308863e-01, 4.52312827e-01, 0.00000000e+00, 4.95401165e-10, 2.77725887e-03, 2.72322655e+01, 1.19804292e-06, 6.00899108e-10, 2.49837200e-08, 6.04017258e-01, 3.96295299e-08, 1.08848297e+02
3.37692127e-02, 0.00000000e+00, 0.00000000e+00, 1.59252360e-01, 2.03580871e-01, 2.98959894e-05, 9.38904865e-09, 4.18845477e-04, 1.95064734e+03, 6.92375688e-05, 6.08622155e-04, 5.08867721e-08, 4.65053063e-06, 4.47914094e-01, 4.47918773e-01, 0.00000000e+00, 5.18970034e-10, 2.78560119e-03, 2.82248859e+01, 1.22417896e-06, 6.05440031e-10, 2.80180465e-08, 6.08581781e-01, 4.15148449e-08, 1.08262260e+02
3.39508615e-02, 0.00000000e+00, 0.00000000e+00, 1.57107458e-01, 2.02354714e-01, 3.03061843e-05, 1.09138041e-08, 4.38907620e-04, 1.95930615e+03, 8.32382357e-05, 6.13255659e-04, 5.62968765e-08, 5.39706434e-06, 4.43581939e-01, 4.43587422e-01, 0.00000000e+00, 5.44668199e-10, 2.79397750e-03, 2.92181835e+01, 1.25309202e-06, 6.10048512e-10, 3.13914725e-08, 6.13214076e-01, 4.35705019e-08, 1.07678627e+02
3.41331363e-02, 0.00000000e+00, 0.00000000e+00, 1.54981256e-01, 2.01148674e-01, 3.07220616e-05, 1.26615021e-08, 4.60766983e-04, 1.96791138e+03, 9.97659954e-05, 6.17964950e-04, 6.24763317e-08, 6.25135999e-06, 4.39314246e-01, 4.39320564e-01, 0.00000000e+00, 5.72752290e-10, 2.80240877e-03, 3.02085419e+01, 1.28506872e-06, 6.14732376e-10, 3.51383420e-08, 6.17922306e-01, 4.58170142e-08, 1.07096992e+02
3.43160518e-02, 0.00000000e+00, 0.00000000e+00, 1.52876675e-01, 1.99964210e-01, 3.11439071e-05, 1.46601291e-08, 4.84627322e-04, 1.97645044e+03, 1.19187032e-04, 6.22760388e-04, 6.95595546e-08, 7.22675532e-06, 4.35116291e-01, 4.35123503e-01, 0.00000000e+00, 6.03512573e-10, 2.81088892e-03, 3.11923618e+01, 1.32044102e-06, 6.19502172e-10, 3.92960580e-08, 6.22716784e-01, 4.82776237e-08, 1.06516830e+02
3.44996005e-02, 0.00000000e+00, 0.00000000e+00, 1.50800824e-01, 1.98805347e-01, 3.15718607e-05, 1.69403549e-08, 5.10709069e-04, 1.98489282e+03, 1.41841389e-04, 6.27657981e-04, 7.77070213e-08, 8.33788545e-06, 4.31002080e-01, 4.31010455e-01, 0.00000000e+00, 6.37281339e-10, 2.81935348e-03, 3.21660690e+01, 1.35962398e-06, 6.24373830e-10, 4.39048691e-08, 6.27613783e-01, 5.09789153e-08, 1.05938156e+02
3.46837863e-02, 0.00000000e+00, 0.00000000e+00, 1.48755565e-01, 1.97672710e-01, 3.20062536e-05, 1.95359586e-08, 5.39257016e-04, 1.99323010e+03, 1.68148385e-04, 6.32667972e-04, 8.71083543e-08, 9.60080979e-06, 4.26974833e-01, 4.26984459e-01, 0.00000000e+00, 6.74413470e-10, 2.82777054e-03, 3.31261940e+01, 1.40298300e-06, 6.29357344e-10, 4.90084453e-08, 6.32623196e-01, 5.39492504e-08, 1.05361809e+02
3.48686166e-02, 0.00000000e+00, 0.00000000e+00, 1.46734431e-01, 1.96562022e-01, 3.24477915e-05, 2.24842296e-08, 5.70544682e-04, 2.00148816e+03, 1.98682945e-04, 6.37790945e-04, 9.79871331e-08, 1.10331712e-05, 4.23021048e-01, 4.23032075e-01, 0.00000000e+00, 7.15281501e-10, 2.83624325e-03, 3.40694427e+01, 1.45078479e-06, 6.34453379e-10, 5.46557715e-08, 6.37745619e-01, 5.72184540e-08, 1.04788315e+02
3.50540876e-02, 0.00000000e+00, 0.00000000e+00, 1.44733220e-01, 1.95470378e-01, 3.28970855e-05, 2.58258748e-08, 6.04868517e-04, 2.00968359e+03, 2.34082458e-04, 6.43030507e-04, 1.10608866e-07, 1.26541818e-05, 4.19131964e-01, 4.19144601e-01, 0.00000000e+00, 7.60299157e-10, 2.84492434e-03, 3.49926949e+01, 1.50333256e-06, 6.39665321e-10, 6.09009092e-08, 6.42984569e-01, 6.08196018e-08, 1.04217308e+02
3.52402069e-02, 0.00000000e+00, 0.00000000e+00, 1.42756611e-01, 1.94399998e-01, 3.33544558e-05, 2.96051308e-08, 6.42545696e-04, 2.01779858e+03, 2.74895254e-04, 6.48399757e-04, 1.25291351e-07, 1.44847882e-05, 4.15315330e-01, 4.15329814e-01, 0.00000000e+00, 8.09946610e-10, 2.85373535e-03, 3.58930969e+01, 1.56108717e-06, 6.45006437e-10, 6.77994194e-08, 6.48353457e-01, 6.47910952e-08, 1.03648392e+02
3.54269743e-02, 0.00000000e+00, 0.00000000e+00, 1.40806541e-01, 1.93351626e-01, 3.38203354e-05, 3.38703394e-08, 6.83923194e-04, 2.02582349e+03, 3.21759930e-04, 6.53909927e-04, 1.42411551e-07, 1.65478214e-05, 4.11574215e-01, 4.11590755e-01, 0.00000000e+00, 8.64745997e-10, 2.86266487e-03, 3.67681084e+01, 1.62449055e-06, 6.50487664e-10, 7.54123874e-08, 6.53863132e-01, 6.91747317e-08, 1.03081474e+02
3.56143899e-02, 0.00000000e+00, 0.00000000e+00, 1.38883576e-01, 1.92325294e-01, 3.42952080e-05, 3.86738641e-08, 7.29376276e-04, 2.03375513e+03, 3.75350501e-04, 6.59571146e-04, 1.62416356e-07, 1.88679714e-05, 4.07909602e-01, 4.07928467e-01, 0.00000000e+00, 9.25268584e-10, 2.87173013e-03, 3.76154671e+01, 1.69399129e-06, 6.56119215e-10, 8.38052827e-08, 6.59523904e-01, 7.40161852e-08, 1.02516785e+02
3.58024575e-02, 0.00000000e+00, 0.00000000e+00, 1.36987835e-01, 1.91320762e-01, 3.47796013e-05, 4.40726176e-08, 7.79312337e-04, 2.04159204e+03, 4.36436414e-04, 6.65392610e-04, 1.85835219e-07, 2.14720276e-05, 4.04320896e-01, 4.04342353e-01, 0.00000000e+00, 9.92137927e-10, 2.88092624e-03, 3.84332733e+01, 1.77004472e-06, 6.61910360e-10, 9.30481292e-08, 6.65345132e-01, 7.93653641e-08, 1.01954849e+02
3.59911807e-02, 0.00000000e+00, 0.00000000e+00, 1.35111853e-01, 1.90333635e-01, 3.52743846e-05, 5.01286372e-08, 8.34178471e-04, 2.04936157e+03, 5.06090699e-04, 6.71375659e-04, 2.13292267e-07, 2.43889772e-05, 4.00794625e-01, 4.00819063e-01, 0.00000000e+00, 1.06601394e-09, 2.89053842e-03, 3.92200127e+01, 1.85297745e-06, 6.67862377e-10, 1.03222632e-07, 6.71328068e-01, 8.52750688e-08, 1.01395676e+02
3.61805595e-02, 0.00000000e+00, 0.00000000e+00, 1.33257315e-01, 1.89364538e-01, 3.57800782e-05, 5.69083980e-08, 8.94447730e-04, 2.05705566e+03, 5.85196714e-04, 6.77532051e-04, 2.45529918e-07, 2.76500159e-05, 3.97333354e-01, 3.97360981e-01, 0.00000000e+00, 1.14764820e-09, 2.90056830e-03, 3.99744873e+01, 1.94330050e-06, 6.73986922e-10, 1.14409985e-07, 6.77484393e-01, 9.18054326e-08, 1.00838692e+02
3.63705978e-02, 0.00000000e+00, 0.00000000e+00, 1.31428972e-01, 1.88415915e-01, 3.62971041e-05, 6.44835083e-08, 9.60627105e-04, 2.06465576e+03, 6.74555311e-04, 6.83877850e-04, 2.83429301e-07, 3.12887933e-05, 3.93945009e-01, 3.93976301e-01, 0.00000000e+00, 1.23788080e-09, 2.91087362e-03, 4.06958847e+01, 2.04161847e-06, 6.80300261e-10, 1.26693195e-07, 6.83830440e-01, 9.90235947e-08, 1.00283905e+02
3.65612991e-02, 0.00000000e+00, 0.00000000e+00, 1.29622743e-01, 1.87485293e-01, 3.68262590e-05, 7.29312859e-08, 1.03326770e-03, 2.07217627e+03, 7.75400025e-04, 6.90419343e-04, 3.28023901e-07, 3.53413634e-05, 3.90622288e-01, 3.90657634e-01, 0.00000000e+00, 1.33759070e-09, 2.92159664e-03, 4.13837166e+01, 2.14836291e-06, 6.86808443e-10, 1.40166790e-07, 6.90372348e-01, 1.06999963e-07, 9.97318344e+01
3.67526636e-02, 0.00000000e+00, 0.00000000e+00, 1.27835810e-01, 1.86570898e-01, 3.73683506e-05, 8.23351769e-08, 1.11296226e-03, 2.07962891e+03, 8.89069051e-04, 6.97164040e-04, 3.80534516e-07, 3.98465891e-05, 3.87359291e-01, 3.87399137e-01, 0.00000000e+00, 1.44774437e-09, 2.93281209e-03, 4.20378418e+01, 2.26399652e-06, 6.93518742e-10, 1.54929467e-07, 6.97117567e-01, 1.15811844e-07, 9.91825409e+01
3.69446948e-02, 0.00000000e+00, 0.00000000e+00, 1.26070932e-01, 1.85674027e-01, 3.79239718e-05, 9.27839352e-08, 1.20033778e-03, 2.08700073e+03, 1.01660728e-03, 7.04127131e-04, 4.42403405e-07, 4.48459468e-05, 3.84160697e-01, 3.84205580e-01, 0.00000000e+00, 1.56942614e-09, 2.94457469e-03, 4.26583900e+01, 2.38913776e-06, 7.00446812e-10, 1.71087592e-07, 7.04081535e-01, 1.25545938e-07, 9.86361618e+01
3.71373929e-02, 0.00000000e+00, 0.00000000e+00, 1.24326386e-01, 1.84793457e-01, 3.84939376e-05, 1.04373008e-07, 1.29606959e-03, 2.09429834e+03, 1.15948566e-03, 7.11318280e-04, 5.15320721e-07, 5.03837364e-05, 3.81022662e-01, 3.81073058e-01, 0.00000000e+00, 1.70379033e-09, 2.95698293e-03, 4.32457657e+01, 2.52429345e-06, 7.07601588e-10, 1.88753205e-07, 7.11273432e-01, 1.36294659e-07, 9.80926514e+01
3.73307616e-02, 0.00000000e+00, 0.00000000e+00, 1.22601978e-01, 1.83928564e-01, 3.90790374e-05, 1.17204337e-07, 1.40087644e-03, 2.10152441e+03, 1.31916825e-03, 7.18748779e-04, 6.01273200e-07, 5.65073351e-05, 3.77943456e-01, 3.77999961e-01, 0.00000000e+00, 1.85210580e-09, 2.96999188e-03, 4.38006058e+01, 2.67003020e-06, 7.14994619e-10, 2.08037449e-07, 7.18704820e-01, 1.48159430e-07, 9.75515976e+01
3.75248045e-02, 0.00000000e+00, 0.00000000e+00, 1.20901436e-01, 1.83081120e-01, 3.96799114e-05, 1.31386074e-07, 1.51551818e-03, 2.10866235e+03, 1.49675808e-03, 7.26436148e-04, 7.02596424e-07, 6.32671217e-05, 3.74929130e-01, 3.74992371e-01, 0.00000000e+00, 2.01578620e-09, 2.98353843e-03, 4.43237343e+01, 2.82705696e-06, 7.22643279e-10, 2.29057349e-07, 7.26393163e-01, 1.61253368e-07, 9.70129166e+01
3.77195217e-02, 0.00000000e+00, 0.00000000e+00, 1.19224481e-01, 1.82250917e-01, 4.02974147e-05, 1.47033759e-07, 1.64080760e-03, 2.11571143e+03, 1.69370126e-03, 7.34394067e-04, 8.22017853e-07, 7.07166837e-05, 3.71978998e-01, 3.72049749e-01, 0.00000000e+00, 2.19634932e-09, 2.99767870e-03, 4.48161392e+01, 2.99598992e-06, 7.30561112e-10, 2.51939440e-07, 7.34351993e-01, 1.75697849e-07, 9.64768677e+01
3.79149169e-02, 0.00000000e+00, 0.00000000e+00, 1.17569394e-01, 1.81436867e-01, 4.09324712e-05, 1.64270404e-07, 1.77760911e-03, 2.12267749e+03, 1.91169395e-03, 7.42634293e-04, 9.62718445e-07, 7.89128826e-05, 3.69089842e-01, 3.69168758e-01, 0.00000000e+00, 2.39543319e-09, 3.01252282e-03, 4.52789459e+01, 3.17739773e-06, 7.38759443e-10, 2.76818810e-07, 7.42592990e-01, 1.91623982e-07, 9.59436188e+01
3.81109938e-02, 0.00000000e+00, 0.00000000e+00, 1.15935467e-01, 1.80638418e-01, 4.15860159e-05, 1.83226504e-07, 1.92683924e-03, 2.12956274e+03, 2.15243129e-03, 7.51169864e-04, 1.12840814e-06, 8.79160798e-05, 3.66259873e-01, 3.66347790e-01, 0.00000000e+00, 2.61482946e-09, 3.02813412e-03, 4.57133598e+01, 3.37189294e-06, 7.47251705e-10, 3.03834639e-07, 7.51129389e-01, 2.09175042e-07, 9.54131241e+01
3.83077525e-02, 0.00000000e+00, 0.00000000e+00, 1.14321485e-01, 1.79854661e-01, 4.22590274e-05, 2.04040660e-07, 2.08946946e-03, 2.13637231e+03, 2.41784123e-03, 7.60013354e-04, 1.32339937e-06, 9.77901800e-05, 3.63486260e-01, 3.63584101e-01, 0.00000000e+00, 2.85647772e-09, 3.04456614e-03, 4.61206627e+01, 3.58006537e-06, 7.56050333e-10, 3.33130515e-07, 7.59973645e-01, 2.28506252e-07, 9.48854752e+01
3.85051966e-02, 0.00000000e+00, 0.00000000e+00, 1.12726286e-01, 1.79084733e-01, 4.29525244e-05, 2.26859356e-07, 2.26652646e-03, 2.14311084e+03, 2.70996802e-03, 7.69177568e-04, 1.55269618e-06, 1.08602580e-04, 3.60766292e-01, 3.60874921e-01, 0.00000000e+00, 3.12248361e-09, 3.06187058e-03, 4.65021744e+01, 3.80250458e-06, 7.65168151e-10, 3.64854685e-07, 7.69138694e-01, 2.49786041e-07, 9.43605194e+01
3.87033261e-02, 0.00000000e+00, 0.00000000e+00, 1.11151420e-01, 1.78329200e-01, 4.36674236e-05, 2.51836468e-07, 2.45908578e-03, 2.14977222e+03, 3.03043146e-03, 7.78679678e-04, 1.82210408e-06, 1.20424345e-04, 3.58101934e-01, 3.58222365e-01, 0.00000000e+00, 3.41516326e-09, 3.08002159e-03, 4.68592567e+01, 4.03992908e-06, 7.74622144e-10, 3.99155823e-07, 7.78641701e-01, 2.73199788e-07, 9.38382339e+01
3.89021486e-02, 0.00000000e+00, 0.00000000e+00, 1.09596290e-01, 1.77587613e-01, 4.44047837e-05, 2.79135691e-07, 2.66829086e-03, 2.15635840e+03, 3.38130887e-03, 7.88534351e-04, 2.13833482e-06, 1.33330686e-04, 3.55491549e-01, 3.55624884e-01, 0.00000000e+00, 3.73701781e-09, 3.09905177e-03, 4.71932259e+01, 4.29297415e-06, 7.84426857e-10, 4.36190476e-07, 7.88497388e-01, 2.98947413e-07, 9.33187103e+01
3.91016603e-02, 0.00000000e+00, 0.00000000e+00, 1.08061150e-01, 1.76859960e-01, 4.51656124e-05, 3.08927838e-07, 2.89533474e-03, 2.16286694e+03, 3.76438652e-03, 7.98757828e-04, 2.50912558e-06, 1.47400147e-04, 3.52935195e-01, 3.53082597e-01, 0.00000000e+00, 4.09076284e-09, 3.11903562e-03, 4.75054245e+01, 4.56232056e-06, 7.94598554e-10, 4.76125820e-07, 7.98721910e-01, 3.27246312e-07, 9.28019791e+01
3.93018648e-02, 0.00000000e+00, 0.00000000e+00, 1.06547676e-01, 1.76147208e-01, 4.59509320e-05, 3.41392820e-07, 3.14147235e-03, 2.16928589e+03, 4.18086303e-03, 8.09370191e-04, 2.94341226e-06, 1.62715529e-04, 3.50435972e-01, 3.50598663e-01, 0.00000000e+00, 4.47939463e-09, 3.14010982e-03, 4.77971573e+01, 4.84876136e-06, 8.05157108e-10, 5.19149069e-07, 8.09335172e-01, 3.58336081e-07, 9.22879639e+01
3.95027697e-02, 0.00000000e+00, 0.00000000e+00, 1.05054595e-01, 1.75448418e-01, 4.67619393e-05, 3.76721374e-07, 3.40803387e-03, 2.17562231e+03, 4.63302806e-03, 8.20386806e-04, 3.45144576e-06, 1.79364142e-04, 3.47990990e-01, 3.48170400e-01, 0.00000000e+00, 4.90610752e-09, 3.16226925e-03, 4.80696907e+01, 5.15291958e-06, 8.16117840e-10, 5.65426546e-07, 8.20352674e-01, 3.92472344e-07, 9.17767487e+01
3.97043712e-02, 0.00000000e+00, 0.00000000e+00, 1.03581175e-01, 1.74762875e-01, 4.75997731e-05, 4.15111231e-07, 3.69639904e-03, 2.18188086e+03, 5.12320548e-03, 8.31821701e-04, 4.04495177e-06, 1.97436471e-04, 3.45597744e-01, 3.45795184e-01, 0.00000000e+00, 5.37434230e-09, 3.18543217e-03, 4.83242302e+01, 5.47542368e-06, 8.27494739e-10, 6.15114629e-07, 8.31788719e-01, 4.29930395e-07, 9.12683868e+01
3.99066769e-02, 0.00000000e+00, 0.00000000e+00, 1.02128543e-01, 1.74091041e-01, 4.84655720e-05, 4.56770834e-07, 4.00802121e-03, 2.18805542e+03, 5.65281371e-03, 8.43695248e-04, 4.73741147e-06, 2.17028224e-04, 3.43257695e-01, 3.43474746e-01, 0.00000000e+00, 5.88790927e-09, 3.20964749e-03, 4.85619507e+01, 5.81706809e-06, 8.39307956e-10, 6.68399537e-07, 8.43663156e-01, 4.71014886e-07, 9.07628174e+01
4.01096866e-02, 0.00000000e+00, 0.00000000e+00, 1.00696400e-01, 1.73432723e-01, 4.93605330e-05, 5.01917725e-07, 4.34441585e-03, 2.19414526e+03, 6.22368976e-03, 8.56025028e-04, 5.54418921e-06, 2.38238790e-04, 3.40970099e-01, 3.41208339e-01, 0.00000000e+00, 6.45089360e-09, 3.23499087e-03, 4.87839584e+01, 6.17854084e-06, 8.51574977e-10, 7.25471637e-07, 8.55993986e-01, 5.16052808e-07, 9.02601547e+01
4.03134003e-02, 0.00000000e+00, 0.00000000e+00, 9.92828831e-02, 1.72786832e-01, 5.02859948e-05, 5.50779703e-07, 4.70717158e-03, 2.20015869e+03, 6.83842367e-03, 8.68826231e-04, 6.48276318e-06, 2.61171808e-04, 3.38731408e-01, 3.38992566e-01, 0.00000000e+00, 7.06767178e-09, 3.26157175e-03, 4.89912949e+01, 6.56038492e-06, 8.64311178e-10, 7.86528062e-07, 8.68796110e-01, 5.65394259e-07, 8.97606812e+01
4.05178256e-02, 0.00000000e+00, 0.00000000e+00, 9.78863984e-02, 1.72152340e-01, 5.12432853e-05, 6.03596106e-07, 5.09795966e-03, 2.20610181e+03, 7.49979448e-03, 8.82114284e-04, 7.57303133e-06, 2.85936083e-04, 3.36538404e-01, 3.36824328e-01, 0.00000000e+00, 7.74299025e-09, 3.28947604e-03, 4.91849747e+01, 6.96313464e-06, 8.77531658e-10, 8.51767425e-07, 8.82085204e-01, 6.19418870e-07, 8.92642136e+01
4.07229625e-02, 0.00000000e+00, 0.00000000e+00, 9.65059623e-02, 1.71528727e-01, 5.22337505e-05, 6.60614944e-07, 5.51850954e-03, 2.21197852e+03, 8.21030699e-03, 8.95906705e-04, 8.83756547e-06, 3.12644202e-04, 3.34389240e-01, 3.34701866e-01, 0.00000000e+00, 8.48198667e-09, 3.31881270e-03, 4.93659248e+01, 7.38734116e-06, 8.91253849e-10, 9.21400328e-07, 8.95878673e-01, 6.78537560e-07, 8.87704697e+01
4.09288108e-02, 0.00000000e+00, 0.00000000e+00, 9.51425061e-02, 1.70916319e-01, 5.32585946e-05, 7.22092523e-07, 5.97060611e-03, 2.21778418e+03, 8.97149835e-03, 9.10223112e-04, 1.03019656e-05, 3.41413135e-04, 3.32284898e-01, 3.32626283e-01, 0.00000000e+00, 9.29025568e-09, 3.34957149e-03, 4.95350037e+01, 7.83374071e-06, 9.05497344e-10, 9.95622713e-07, 9.10196126e-01, 7.43198257e-07, 8.82794113e+01
4.11353782e-02, 0.00000000e+00, 0.00000000e+00, 9.37973782e-02, 1.70315623e-01, 5.43190763e-05, 7.88296916e-07, 6.45611761e-03, 2.22351245e+03, 9.78458673e-03, 9.25084518e-04, 1.19952410e-05, 3.72365001e-04, 3.30226690e-01, 3.30599070e-01, 0.00000000e+00, 1.01738840e-08, 3.38168838e-03, 4.96930542e+01, 8.30313002e-06, 9.20282905e-10, 1.07462085e-06, 9.25058305e-01, 8.13887709e-07, 8.77911148e+01
4.13426645e-02, 0.00000000e+00, 0.00000000e+00, 9.24703479e-02, 1.69726372e-01, 5.54165017e-05, 8.59505690e-07, 6.97698118e-03, 2.22916479e+03, 1.06513677e-02, 9.40508966e-04, 1.39500535e-05, 4.05625731e-04, 3.28213871e-01, 3.28619480e-01, 0.00000000e+00, 1.11393765e-08, 3.41519923e-03, 4.98408394e+01, 8.79614527e-06, 9.35628908e-10, 1.15859871e-06, 9.40483868e-01, 8.91126433e-07, 8.73056793e+01
4.15506698e-02, 0.00000000e+00, 0.00000000e+00, 9.11610574e-02, 1.69148326e-01, 5.65522059e-05, 9.36006757e-07, 7.53520522e-03, 2.23474170e+03, 1.15736881e-02, 9.56514967e-04, 1.62031756e-05, 4.41325974e-04, 3.26245397e-01, 3.26686740e-01, 0.00000000e+00, 1.21937420e-08, 3.45014292e-03, 4.99790611e+01, 9.31338855e-06, 9.51552948e-10, 1.24776091e-06, 9.56490755e-01, 9.75474904e-07, 8.68232727e+01
4.17594016e-02, 0.00000000e+00, 0.00000000e+00, 8.98686871e-02, 1.68580934e-01, 5.77275823e-05, 1.01810099e-06, 8.13288894e-03, 2.24024609e+03, 1.25537496e-02, 9.73119750e-04, 1.87959849e-05, 4.79601673e-04, 3.24319363e-01, 3.24799001e-01, 0.00000000e+00, 1.33445388e-08, 3.48657230e-03, 5.01083908e+01, 9.85539009e-06, 9.68073177e-10, 1.34231857e-06, 9.73096550e-01, 1.06753771e-06, 8.63438416e+01
4.19688597e-02, 0.00000000e+00, 0.00000000e+00, 8.85912925e-02, 1.68023095e-01, 5.89440970e-05, 1.10609938e-06, 8.77220929e-03, 2.24568701e+03, 1.35949301e-02, 9.90338856e-04, 2.17747784e-05, 5.20592963e-04, 3.22432488e-01, 3.22953105e-01, 0.00000000e+00, 1.45998076e-08, 3.52459075e-03, 5.02294502e+01, 1.04224537e-05, 9.85204363e-10, 1.44248827e-06, 9.90316749e-01, 1.16795832e-06, 8.58673248e+01
