
[Name]
Line 1

[Data]
X [ m ], Y [ m ], Z [ m ], C8h10.Mass Fraction, Density [ kg m^-3 ], Scalar 0, Scalar 1, Scalar 2, Temperature [ K ], User Defined Memory 0, User Defined Memory 1, User Defined Memory 10, User Defined Memory 11, User Defined Memory 12, User Defined Memory 13, User Defined Memory 14, User Defined Memory 2, User Defined Memory 3, User Defined Memory 4, User Defined Memory 5, User Defined Memory 6, User Defined Memory 7, User Defined Memory 8, User Defined Memory 9, Velocity [ m s^-1 ]
7.72021385e-03, 0.00000000e+00, 0.00000000e+00, 6.98439330e-02, 8.06338549e-01, 1.25815053e-10, 7.35394170e-18, 2.81941304e-10, 4.46869598e+02, 0.00000000e+00, 0.00000000e+00, 5.82510992e-20, 1.85941647e-15, 3.40644777e-01, 3.40644777e-01, 0.00000000e+00, 2.39059898e-20, 1.16761967e-07, 2.97055697e+00, 2.70847884e-12, 1.00819105e-14, 1.23795110e-26, 1.01342275e-05, 1.91247942e-18, 1.53578430e+02
7.81118963e-03, 0.00000000e+00, 0.00000000e+00, 6.94625229e-02, 7.97842801e-01, 1.87839230e-10, 1.10056000e-17, 4.20248031e-10, 4.51472900e+02, 0.00000000e+00, 0.00000000e+00, 1.27036163e-19, 2.77733061e-15, 3.53744924e-01, 3.53744924e-01, 0.00000000e+00, 5.19418598e-20, 1.78981921e-07, 2.97425056e+00, 3.95171396e-12, 1.48936852e-14, 2.70335637e-26, 1.49709704e-05, 4.15534884e-18, 1.57171509e+02
7.90248159e-03, 0.00000000e+00, 0.00000000e+00, 6.91422820e-02, 7.89259434e-01, 2.77231876e-10, 1.62297932e-17, 6.15703544e-10, 4.56239471e+02, 0.00000000e+00, 0.00000000e+00, 2.67771496e-19, 4.08775686e-15, 3.67614657e-01, 3.67614657e-01, 0.00000000e+00, 1.09645634e-19, 2.71202282e-07, 2.98054957e+00, 5.67001090e-12, 2.17451738e-14, 5.84590612e-26, 2.18580135e-05, 8.77165069e-18, 1.60614517e+02
7.99409207e-03, 0.00000000e+00, 0.00000000e+00, 6.88898340e-02, 7.80585587e-01, 4.05225048e-10, 2.36006970e-17, 8.88062457e-10, 4.61175873e+02, 0.00000000e+00, 0.00000000e+00, 5.47217509e-19, 5.93274201e-15, 3.82233202e-01, 3.82233202e-01, 0.00000000e+00, 2.25650296e-19, 4.06798250e-07, 2.98856759e+00, 8.01434266e-12, 3.14353713e-14, 1.25218431e-25, 3.15984944e-05, 1.80520257e-17, 1.63889420e+02
8.08602013e-03, 0.00000000e+00, 0.00000000e+00, 6.87057599e-02, 7.71816671e-01, 5.87666860e-10, 3.38792367e-17, 1.26336219e-09, 4.66296906e+02, 0.00000000e+00, 0.00000000e+00, 1.08804991e-18, 8.50012724e-15, 3.97587746e-01, 3.97587746e-01, 0.00000000e+00, 4.54357696e-19, 6.05047944e-07, 2.99755883e+00, 1.11793847e-11, 4.50758781e-14, 2.66402839e-25, 4.53097819e-05, 3.63486190e-17, 1.66979385e+02
8.17826949e-03, 0.00000000e+00, 0.00000000e+00, 6.85731098e-02, 7.62894213e-01, 8.46631321e-10, 4.80683819e-17, 1.77571657e-09, 4.71639374e+02, 0.00000000e+00, 0.00000000e+00, 2.11153775e-18, 1.20365601e-14, 4.13649738e-01, 4.13649738e-01, 0.00000000e+00, 8.97539251e-19, 8.93505387e-07, 3.00696993e+00, 1.54107369e-11, 6.41874994e-14, 5.64646619e-25, 6.45205728e-05, 7.18031351e-17, 1.69899719e+02
8.27083923e-03, 0.00000000e+00, 0.00000000e+00, 6.84857294e-02, 7.53799617e-01, 1.21256849e-09, 6.74902617e-17, 2.46996734e-09, 4.77221680e+02, 0.00000000e+00, 0.00000000e+00, 4.01224039e-18, 1.68664199e-14, 4.30384159e-01, 4.30384159e-01, 0.00000000e+00, 1.74343658e-18, 1.31095965e-06, 3.01640368e+00, 2.10256656e-11, 9.08337668e-14, 1.19421235e-24, 9.13051117e-05, 1.39474920e-16, 1.72668442e+02
8.36373121e-03, 0.00000000e+00, 0.00000000e+00, 6.84394613e-02, 7.44570911e-01, 1.72643322e-09, 9.38813070e-17, 3.40439499e-09, 4.83058044e+02, 0.00000000e+00, 0.00000000e+00, 7.48371311e-18, 2.34160022e-14, 4.47788298e-01, 4.47788298e-01, 0.00000000e+00, 3.33409435e-18, 1.91086610e-06, 3.02568650e+00, 2.84292676e-11, 1.27743153e-13, 2.52376503e-24, 1.28406042e-04, 2.66727578e-16, 1.75321304e+02
8.45694728e-03, 0.00000000e+00, 0.00000000e+00, 6.84666038e-02, 7.35334277e-01, 2.44172416e-09, 1.29518312e-16, 4.65369343e-09, 4.89093658e+02, 0.00000000e+00, 0.00000000e+00, 1.37299466e-17, 3.22442031e-14, 4.65812117e-01, 4.65812117e-01, 0.00000000e+00, 6.28006233e-18, 2.76253968e-06, 3.03498411e+00, 3.81607350e-11, 1.78431461e-13, 5.30078162e-24, 1.79357346e-04, 5.02404993e-16, 1.77798309e+02
8.55048653e-03, 0.00000000e+00, 0.00000000e+00, 6.85692355e-02, 7.26072729e-01, 3.42635254e-09, 1.77341276e-16, 6.31244212e-09, 4.95317932e+02, 0.00000000e+00, 0.00000000e+00, 2.47971063e-17, 4.40677835e-14, 4.84354466e-01, 4.84354466e-01, 0.00000000e+00, 1.16400624e-17, 3.95628240e-06, 3.04449940e+00, 5.08647673e-11, 2.47229564e-13, 1.10861439e-23, 2.48512486e-04, 9.31204941e-16, 1.80089386e+02
